ocel_id,ocel_time,InvoiceReceiptMSEGWEAHR,MovementTypeMSEGBWART,new_value,PostingDateMKPFBLDAT,ocel_changed_field
goods receipt:1229,2023-12-04T20:55:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1229,2023-12-05T01:58:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1229,2023-12-11T09:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1104,1970-01-01T00:00:00.000Z,X,101,,2023-10-15 02:15:00,
goods receipt:1104,2023-09-30T11:41:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1104,2023-09-29T00:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1104,2023-09-29T00:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1380,1970-01-01T00:00:00.000Z,X,101,,2024-02-14 10:49:00,
goods receipt:1380,2024-02-07T04:51:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1380,2024-02-06T09:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1380,2024-02-06T09:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:159,1970-01-01T00:00:00.000Z,X,101,,2022-07-25 15:17:00,
goods receipt:159,2022-06-30T11:16:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:159,2022-06-29T18:59:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:159,2022-07-07T13:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:159,2022-06-29T18:59:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:159,2022-07-07T13:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:316,1970-01-01T00:00:00.000Z,X,101,,2022-09-24 15:34:00,
goods receipt:316,2022-09-08T14:09:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:316,2022-09-06T15:19:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:316,2022-09-17T13:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:316,2022-09-06T15:19:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:316,2022-09-17T13:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:935,1970-01-01T00:00:00.000Z,X,101,,2023-08-02 20:22:00,
goods receipt:935,2023-07-27T19:05:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:935,2023-07-21T04:37:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:935,2023-07-22T18:22:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:935,2023-07-21T04:37:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:935,2023-07-22T18:22:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:151,1970-01-01T00:00:00.000Z,X,101,,2022-07-13 16:04:00,
goods receipt:151,2022-06-26T23:04:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:151,2022-06-24T14:04:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:151,2022-06-24T14:04:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1775,1970-01-01T00:00:00.000Z,X,101,,2024-08-09 18:14:00,
goods receipt:1775,2024-07-29T08:48:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1775,2024-07-24T12:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1775,2024-07-24T16:14:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1775,2024-07-24T12:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1775,2024-07-24T16:14:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1677,1970-01-01T00:00:00.000Z,X,101,,2024-07-07 10:31:00,
goods receipt:1677,2024-06-17T13:20:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1677,2024-06-13T17:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1677,2024-06-19T10:46:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1677,2024-06-22T13:03:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1677,2024-06-28T08:31:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1677,2024-06-13T17:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1677,2024-06-19T10:46:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1677,2024-06-22T13:03:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1677,2024-06-28T08:31:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:680,1970-01-01T00:00:00.000Z,X,101,,2023-03-28 05:46:00,
goods receipt:680,2023-03-24T14:57:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:680,2023-03-14T04:46:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:680,2023-03-14T04:46:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1809,1970-01-01T00:00:00.000Z,X,101,,2024-08-28 08:33:00,
goods receipt:1809,2024-08-24T09:37:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1809,2024-08-21T06:33:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1809,2024-08-21T06:33:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:15,1970-01-01T00:00:00.000Z,X,101,,2022-05-01 13:15:00,
goods receipt:15,2022-05-02T20:34:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:15,2022-04-21T11:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:15,2022-04-21T11:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1461,1970-01-01T00:00:00.000Z,X,101,,2024-03-17 23:38:00,
goods receipt:1461,2024-03-11T09:37:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1461,2024-03-05T09:48:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1461,2024-03-09T06:29:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1461,2024-03-10T22:38:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1461,2024-03-05T09:48:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1461,2024-03-09T06:29:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1461,2024-03-10T22:38:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:744,1970-01-01T00:00:00.000Z,X,101,,2023-04-26 16:23:00,
goods receipt:744,2023-04-19T04:36:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:744,2023-04-11T14:23:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:744,2023-04-11T14:23:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:150,1970-01-01T00:00:00.000Z,X,101,,2022-07-11 21:43:00,
goods receipt:150,2022-06-30T03:14:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:150,2022-06-24T21:46:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:150,2022-06-25T07:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:150,2022-06-26T19:43:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:150,2022-06-24T21:46:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:150,2022-06-25T07:06:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:150,2022-06-26T19:43:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1075,1970-01-01T00:00:00.000Z,X,101,,2023-10-04 14:01:00,
goods receipt:1075,2023-09-22T00:37:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1075,2023-09-19T12:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1075,2023-09-19T12:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:76,1970-01-01T00:00:00.000Z,X,101,,2022-06-10 07:49:00,
goods receipt:76,2022-05-23T16:22:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:76,2022-05-21T05:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:76,2022-05-21T05:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:699,1970-01-01T00:00:00.000Z,X,101,,2023-04-06 21:18:00,
goods receipt:699,2023-03-31T21:57:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:699,2023-03-30T19:18:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:699,2023-03-30T19:18:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1522,1970-01-01T00:00:00.000Z,X,101,,2024-04-22 02:28:00,
goods receipt:1522,2024-04-10T13:18:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1522,2024-04-10T00:28:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1522,2024-04-10T00:28:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:142,1970-01-01T00:00:00.000Z,X,101,,2022-07-14 22:02:00,
goods receipt:142,2022-06-22T18:21:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:142,2022-06-21T12:10:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:142,2022-06-28T10:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:142,2022-07-04T20:02:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:142,2022-06-21T12:10:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:142,2022-06-28T10:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:142,2022-07-04T20:02:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1649,1970-01-01T00:00:00.000Z,X,101,,2024-06-24 19:03:00,
goods receipt:1649,2024-06-11T06:08:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1649,2024-06-07T08:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1649,2024-06-09T17:40:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1649,2024-06-10T17:03:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1649,2024-06-07T08:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1649,2024-06-09T17:40:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1649,2024-06-10T17:03:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:642,1970-01-01T00:00:00.000Z,X,101,,2023-03-23 09:23:00,
goods receipt:642,2023-03-03T22:28:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:642,2023-03-03T08:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:642,2023-03-04T01:03:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:642,2023-03-04T08:23:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:642,2023-03-03T08:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:642,2023-03-04T01:03:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:642,2023-03-04T08:23:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1853,1970-01-01T00:00:00.000Z,X,101,,2024-09-29 11:14:00,
goods receipt:1853,2024-09-17T00:17:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1853,2024-09-14T09:14:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1853,2024-09-14T09:14:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:770,1970-01-01T00:00:00.000Z,X,101,,2023-06-02 04:51:00,
goods receipt:770,2023-05-08T09:09:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:770,2023-05-05T06:25:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:770,2023-05-14T02:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:770,2023-05-05T06:25:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:770,2023-05-14T02:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1858,1970-01-01T00:00:00.000Z,X,101,,2024-10-03 00:11:00,
goods receipt:1858,2024-10-03T10:39:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1858,2024-09-19T22:11:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1858,2024-09-19T22:11:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1145,1970-01-01T00:00:00.000Z,X,101,,2023-11-12 20:42:00,
goods receipt:1145,2023-10-28T06:39:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1145,2023-10-24T23:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1145,2023-10-27T07:38:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1145,2023-10-28T18:42:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1145,2023-10-24T23:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1145,2023-10-27T07:38:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1145,2023-10-28T18:42:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:922,1970-01-01T00:00:00.000Z,X,101,,2023-08-07 03:51:00,
goods receipt:922,2023-07-19T01:37:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:922,2023-07-18T14:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:922,2023-07-25T01:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:922,2023-07-18T14:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:922,2023-07-25T01:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:406,1970-01-01T00:00:00.000Z,X,101,,2022-10-25 02:17:00,
goods receipt:406,2022-10-05T02:21:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:406,2022-10-03T07:10:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:406,2022-10-04T07:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:406,2022-10-04T15:12:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:406,2022-10-09T00:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:406,2022-10-03T07:10:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:406,2022-10-04T07:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:406,2022-10-04T15:12:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:406,2022-10-09T00:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1162,1970-01-01T00:00:00.000Z,X,101,,2023-11-16 06:15:00,
goods receipt:1162,2023-11-07T16:01:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1162,2023-11-06T13:59:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1162,2023-11-08T05:15:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1162,2023-11-06T13:59:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1162,2023-11-08T05:15:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1155,1970-01-01T00:00:00.000Z,X,101,,2023-11-12 21:38:00,
goods receipt:1155,2023-11-02T12:00:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1155,2023-10-30T21:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1155,2023-10-31T07:56:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1155,2023-11-01T20:38:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1155,2023-10-30T21:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1155,2023-10-31T07:56:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1155,2023-11-01T20:38:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1605,1970-01-01T00:00:00.000Z,X,101,,2024-05-28 12:08:00,
goods receipt:1605,2024-05-20T12:43:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1605,2024-05-20T10:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1605,2024-05-20T10:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1734,1970-01-01T00:00:00.000Z,X,101,,2024-08-03 09:49:00,
goods receipt:1734,2024-07-22T09:04:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1734,2024-07-18T05:00:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1734,2024-07-22T07:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1734,2024-07-18T05:00:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1734,2024-07-22T07:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1712,1970-01-01T00:00:00.000Z,X,101,,2024-07-29 13:13:00,
goods receipt:1712,2024-07-05T21:44:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1712,2024-07-05T07:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1712,2024-07-09T11:13:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1712,2024-07-05T07:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1712,2024-07-09T11:13:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:685,1970-01-01T00:00:00.000Z,X,101,,2023-03-29 00:27:00,
goods receipt:685,2023-03-16T00:48:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:685,2023-03-14T11:57:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:685,2023-03-14T23:27:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:685,2023-03-14T11:57:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:685,2023-03-14T23:27:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:900,1970-01-01T00:00:00.000Z,X,101,,2023-07-19 10:41:00,
goods receipt:900,2023-07-06T22:31:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:900,2023-07-03T18:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:900,2023-07-09T08:41:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:900,2023-07-03T18:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:900,2023-07-09T08:41:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:172,1970-01-01T00:00:00.000Z,X,101,,2022-07-12 10:01:00,
goods receipt:172,2022-07-11T10:29:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:172,2022-07-05T08:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:172,2022-07-05T08:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1629,1970-01-01T00:00:00.000Z,X,101,,2024-06-06 20:52:00,
goods receipt:1629,2024-05-29T07:21:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1629,2024-05-27T07:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1629,2024-05-27T22:55:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1629,2024-05-30T06:57:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1629,2024-05-30T18:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1629,2024-05-27T07:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1629,2024-05-27T22:55:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1629,2024-05-30T06:57:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1629,2024-05-30T18:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:833,1970-01-01T00:00:00.000Z,X,101,,2023-06-12 10:33:00,
goods receipt:833,2023-06-01T21:20:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:833,2023-06-01T08:33:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:833,2023-06-01T08:33:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:630,1970-01-01T00:00:00.000Z,X,101,,2023-03-11 14:26:00,
goods receipt:630,2023-03-01T12:55:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:630,2023-02-28T02:52:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:630,2023-03-02T13:26:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:630,2023-02-28T02:52:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:630,2023-03-02T13:26:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:834,1970-01-01T00:00:00.000Z,X,101,,2023-06-19 12:24:00,
goods receipt:834,2023-06-06T04:53:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:834,2023-06-01T08:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:834,2023-06-01T19:32:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:834,2023-06-04T10:24:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:834,2023-06-01T08:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:834,2023-06-01T19:32:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:834,2023-06-04T10:24:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:943,1970-01-01T00:00:00.000Z,X,101,,2023-08-02 04:08:00,
goods receipt:943,2023-07-27T03:23:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:943,2023-07-25T19:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:943,2023-07-26T02:08:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:943,2023-07-25T19:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:943,2023-07-26T02:08:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1410,1970-01-01T00:00:00.000Z,X,101,,2024-03-04 20:36:00,
goods receipt:1410,2024-02-15T16:30:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1410,2024-02-13T23:13:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1410,2024-02-15T14:31:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1410,2024-02-17T19:36:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1410,2024-02-13T23:13:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1410,2024-02-15T14:31:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1410,2024-02-17T19:36:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1815,1970-01-01T00:00:00.000Z,X,101,,2024-09-03 18:25:00,
goods receipt:1815,2024-08-28T07:33:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1815,2024-08-26T16:25:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1815,2024-08-26T16:25:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1255,1970-01-01T00:00:00.000Z,X,101,,2023-12-28 19:50:00,
goods receipt:1255,2023-12-13T22:52:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1255,2023-12-12T04:01:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1255,2023-12-12T04:31:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1255,2023-12-12T18:19:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1255,2023-12-12T18:50:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1255,2023-12-12T04:01:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1255,2023-12-12T04:31:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1255,2023-12-12T18:19:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1255,2023-12-12T18:50:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:525,1970-01-01T00:00:00.000Z,X,101,,2023-01-15 10:14:00,
goods receipt:525,2023-01-10T10:35:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:525,2023-01-04T09:14:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:525,2023-01-04T09:14:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:852,1970-01-01T00:00:00.000Z,X,101,,2023-06-22 22:35:00,
goods receipt:852,2023-06-12T20:12:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:852,2023-06-11T08:44:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:852,2023-06-11T20:35:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:852,2023-06-11T08:44:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:852,2023-06-11T20:35:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:306,1970-01-01T00:00:00.000Z,X,101,,2022-09-27 03:41:00,
goods receipt:306,2022-09-08T00:15:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:306,2022-09-02T15:19:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:306,2022-09-04T21:34:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:306,2022-09-08T01:41:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:306,2022-09-02T15:19:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:306,2022-09-04T21:34:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:306,2022-09-08T01:41:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1049,1970-01-01T00:00:00.000Z,X,101,,2023-09-30 09:36:00,
goods receipt:1049,2023-09-15T16:25:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1049,2023-09-15T09:47:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1049,2023-09-18T07:36:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1049,2023-09-15T09:47:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1049,2023-09-18T07:36:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1330,1970-01-01T00:00:00.000Z,X,101,,2024-01-16 17:51:00,
goods receipt:1330,2024-01-09T07:06:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1330,2024-01-05T17:30:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1330,2024-01-06T18:57:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1330,2024-01-07T16:51:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1330,2024-01-05T17:30:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1330,2024-01-06T18:57:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1330,2024-01-07T16:51:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1320,1970-01-01T00:00:00.000Z,X,101,,2024-01-19 01:29:00,
goods receipt:1320,2024-01-04T15:40:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1320,2024-01-03T19:49:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1320,2024-01-07T08:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1320,2024-01-08T00:29:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1320,2024-01-03T19:49:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1320,2024-01-07T08:17:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1320,2024-01-08T00:29:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:1831,1970-01-01T00:00:00.000Z,X,101,,2024-09-26 15:38:00,
goods receipt:1831,2024-09-10T01:17:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:1831,2024-09-09T13:38:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:1831,2024-09-09T13:38:00.000Z,,,,,PostingDateMKPFBLDAT
goods receipt:896,1970-01-01T00:00:00.000Z,X,101,,2023-07-11 21:17:00,
goods receipt:896,2023-07-06T00:10:00.000Z,,,,,InvoiceReceiptMSEGWEAHR
goods receipt:896,2023-07-03T15:06:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:896,2023-07-04T19:17:00.000Z,,,,,MovementTypeMSEGBWART
goods receipt:896,2023-07-03T15:06:00.000Z,,,,,PostingDateMKPFBLDAT
