ocel_id,ocel_time,PurchasingGroupEKKOEKGRP,PurchasingOrganizationEKKOEKORG,DocumentTypeEKKOBSART,ReleaseStatusEKKOFRGZU,VendorEKKOLIFNR,new_value,ocel_changed_field
purchase_order:1558,2024-09-20T09:48:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1558,2024-09-20T09:48:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1558,2024-09-20T09:48:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1558,2024-09-20T09:48:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1558,2024-09-25T07:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:393,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:393,2022-11-07T18:10:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:393,2022-11-07T18:10:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:393,2022-11-07T18:10:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:393,2022-11-07T18:10:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:393,2022-11-09T18:19:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1366,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Reliable Tyres Ltd,,
purchase_order:1366,2024-06-02T07:35:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1366,2024-06-02T07:35:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1366,2024-06-02T07:35:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1366,2024-06-02T07:35:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1366,2024-06-06T00:14:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:760,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Bearing Barons Inc,,
purchase_order:760,2023-07-11T22:05:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:760,2023-07-11T22:05:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:760,2023-07-11T22:05:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:760,2023-07-11T22:05:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:760,2023-07-17T02:44:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:205,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Component Corp,,
purchase_order:205,2022-07-26T06:49:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:205,2022-07-26T06:49:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:205,2022-07-26T06:49:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:205,2022-07-26T06:49:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:205,2022-07-29T05:29:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:975,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Bearing Barons Inc,,
purchase_order:975,2023-11-08T23:19:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:975,2023-11-08T23:19:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:975,2023-11-08T23:19:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:975,2023-11-08T23:19:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:975,2023-11-10T04:54:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1248,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Valve Ventures Co,,
purchase_order:1248,2024-04-01T07:48:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1248,2024-04-01T07:48:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1248,2024-04-01T07:48:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1248,2024-04-01T07:48:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1248,2024-04-09T20:38:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1519,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Pump Pros Inc,,
purchase_order:1519,2024-09-06T06:09:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1519,2024-09-06T06:09:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1519,2024-09-06T06:09:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1519,2024-09-06T06:09:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1519,2024-09-08T11:47:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:489,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:489,2023-01-31T13:18:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:489,2023-01-31T13:18:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:489,2023-01-31T13:18:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:489,2023-01-31T13:18:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:489,2023-02-09T08:38:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1236,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Spoke Suppliers Inc,,
purchase_order:1236,2024-03-20T13:40:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1236,2024-03-20T13:40:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1236,2024-03-20T13:40:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1236,2024-03-20T13:40:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1236,2024-03-26T21:22:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:881,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cycling Accessory Corp,,
purchase_order:881,2023-09-08T21:57:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:881,2023-09-08T21:57:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:881,2023-09-08T21:57:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:881,2023-09-08T21:57:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:881,2023-09-14T08:22:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1367,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Reliable Tyres Ltd,,
purchase_order:1367,2024-06-01T06:49:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1367,2024-06-01T06:49:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1367,2024-06-01T06:49:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1367,2024-06-01T06:49:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1367,2024-06-05T02:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1401,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Component Corp,,
purchase_order:1401,2024-06-25T11:45:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1401,2024-06-25T11:45:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1401,2024-06-25T11:45:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1401,2024-06-25T11:45:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1401,2024-06-27T10:08:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:525,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Valve Ventures Co,,
purchase_order:525,2023-02-16T15:19:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:525,2023-02-16T15:19:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:525,2023-02-16T15:19:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:525,2023-02-16T15:19:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:525,2023-02-20T14:20:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:367,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Strap Stars Inc,,
purchase_order:367,2022-10-12T21:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:367,2022-10-12T21:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:367,2022-10-12T21:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:367,2022-10-12T21:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:367,2022-10-14T02:35:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:796,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Road Protection Corp,,
purchase_order:796,2023-07-27T14:46:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:796,2023-07-27T14:46:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:796,2023-07-27T14:46:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:796,2023-07-27T14:46:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:796,2023-07-27T19:32:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1187,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Secure Locks Co,,
purchase_order:1187,2024-02-22T07:11:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1187,2024-02-22T07:11:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1187,2024-02-22T07:11:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1187,2024-02-22T07:11:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1187,2024-02-23T10:55:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:227,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Tube Traders Inc,,
purchase_order:227,2022-08-10T06:09:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:227,2022-08-10T06:09:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:227,2022-08-10T06:09:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:227,2022-08-10T06:09:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:227,2022-08-11T20:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:19,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Lock Lords Ltd,,
purchase_order:19,2022-04-20T04:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:19,2022-04-20T04:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:19,2022-04-20T04:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:19,2022-04-20T04:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:19,2022-04-27T08:07:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:470,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Quality Helmets Co,,
purchase_order:470,2023-01-13T11:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:470,2023-01-13T11:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:470,2023-01-13T11:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:470,2023-01-13T11:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:470,2023-01-13T12:50:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:682,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:682,2023-05-23T17:43:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:682,2023-05-23T17:43:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:682,2023-05-23T17:43:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:682,2023-05-23T17:43:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:682,2023-05-25T20:16:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:731,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:731,2023-06-22T17:46:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:731,2023-06-22T17:46:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:731,2023-06-22T17:46:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:731,2023-06-22T17:46:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:731,2023-06-24T01:54:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1241,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cassette Captains Co,,
purchase_order:1241,2024-03-26T17:14:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1241,2024-03-26T17:14:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1241,2024-03-26T17:14:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1241,2024-03-26T17:14:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1241,2024-03-31T06:11:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1347,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Strap Stars Inc,,
purchase_order:1347,2024-05-25T15:13:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1347,2024-05-25T15:13:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1347,2024-05-25T15:13:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1347,2024-05-25T15:13:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1347,2024-06-05T03:04:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:723,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Comfort Clothing Inc,,
purchase_order:723,2023-06-19T12:34:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:723,2023-06-19T12:34:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:723,2023-06-19T12:34:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:723,2023-06-19T12:34:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:723,2023-06-20T20:12:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:49,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Wheel Wizards Co,,
purchase_order:49,2022-05-06T17:22:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:49,2022-05-06T17:22:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:49,2022-05-06T17:22:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:49,2022-05-06T17:22:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:49,2022-05-10T11:28:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:170,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Cycling Style Ltd,,
purchase_order:170,2022-07-12T07:40:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:170,2022-07-12T07:40:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:170,2022-07-12T07:40:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:170,2022-07-12T07:40:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:170,2022-07-14T21:14:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:48,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Rider Apparel Co,,
purchase_order:48,2022-05-05T13:38:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:48,2022-05-05T13:38:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:48,2022-05-05T13:38:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:48,2022-05-05T13:38:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:48,2022-05-12T02:38:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:402,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Bearing Barons Inc,,
purchase_order:402,2022-11-21T22:34:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:402,2022-11-21T22:34:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:402,2022-11-21T22:34:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:402,2022-11-21T22:34:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:402,2022-11-29T06:55:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:23,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Crankset Kings Ltd,,
purchase_order:23,2022-04-23T21:34:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:23,2022-04-23T21:34:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:23,2022-04-23T21:34:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:23,2022-04-23T21:34:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:23,2022-04-25T19:02:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1336,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Bell Barons Inc,,
purchase_order:1336,2024-05-20T17:36:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1336,2024-05-20T17:36:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1336,2024-05-20T17:36:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1336,2024-05-20T17:36:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1336,2024-05-23T02:30:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:706,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:706,2023-06-02T08:46:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:706,2023-06-02T08:46:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:706,2023-06-02T08:46:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:706,2023-06-02T08:46:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:706,2023-06-05T04:52:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1281,1970-01-01T00:00:00.000Z,003,Global Bike Inc,Standard PO (NB),Fully Approved,Cage Creators Ltd,,
purchase_order:1281,2024-04-23T19:22:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1281,2024-04-23T19:22:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1281,2024-04-23T19:22:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1281,2024-04-23T19:22:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1281,2024-05-02T13:01:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:815,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Cable Creators Inc,,
purchase_order:815,2023-08-12T14:59:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:815,2023-08-12T14:59:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:815,2023-08-12T14:59:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:815,2023-08-12T14:59:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:815,2023-08-16T06:56:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1535,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Safety Gear Ltd,,
purchase_order:1535,2024-09-11T18:52:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1535,2024-09-11T18:52:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1535,2024-09-11T18:52:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1535,2024-09-11T18:52:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1535,2024-09-13T17:09:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:5,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:5,2022-04-09T11:27:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:5,2022-04-09T11:27:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:5,2022-04-09T11:27:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:5,2022-04-09T11:27:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:5,2022-04-16T10:56:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1253,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Bracket Barons Inc,,
purchase_order:1253,2024-04-06T05:14:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1253,2024-04-06T05:14:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1253,2024-04-06T05:14:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1253,2024-04-06T05:14:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1253,2024-04-10T01:07:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1378,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Efficient Lighting Solutions Ltd,,
purchase_order:1378,2024-06-06T14:01:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1378,2024-06-06T14:01:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1378,2024-06-06T14:01:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1378,2024-06-06T14:01:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1378,2024-06-10T07:03:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1200,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Chainring Champions Inc,,
purchase_order:1200,2024-02-26T22:03:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1200,2024-02-26T22:03:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1200,2024-02-26T22:03:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1200,2024-02-26T22:03:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1200,2024-03-04T09:15:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1188,1970-01-01T00:00:00.000Z,001,Global Bike Inc,Standard PO (NB),Fully Approved,Secure Locks Co,,
purchase_order:1188,2024-02-22T05:17:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1188,2024-02-22T05:17:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1188,2024-02-22T05:17:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1188,2024-02-22T05:17:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1188,2024-02-24T05:50:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1586,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Cycle Component Corp,,
purchase_order:1586,2024-10-02T02:00:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1586,2024-10-02T02:00:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1586,2024-10-02T02:00:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1586,2024-10-02T02:00:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1586,2024-10-03T13:00:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1303,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Derailleur Dynamos Co,,
purchase_order:1303,2024-05-03T16:04:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1303,2024-05-03T16:04:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1303,2024-05-03T16:04:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1303,2024-05-03T16:04:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1303,2024-05-08T14:48:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1094,1970-01-01T00:00:00.000Z,005,Global Bike Inc,Standard PO (NB),Fully Approved,Brake Bosses Ltd,,
purchase_order:1094,2023-12-29T16:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1094,2023-12-29T16:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1094,2023-12-29T16:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1094,2023-12-29T16:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1094,2024-01-03T19:32:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:1136,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Tube Traders Inc,,
purchase_order:1136,2024-01-24T06:27:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:1136,2024-01-24T06:27:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:1136,2024-01-24T06:27:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:1136,2024-01-24T06:27:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:1136,2024-02-05T00:46:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:581,1970-01-01T00:00:00.000Z,002,Global Bike Inc,Standard PO (NB),Fully Approved,Pants Providers Inc,,
purchase_order:581,2023-03-20T13:07:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:581,2023-03-20T13:07:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
purchase_order:581,2023-03-20T13:07:00.000Z,,,,,,,PurchasingGroupEKKOEKGRP
purchase_order:581,2023-03-20T13:07:00.000Z,,,,,,,DocumentTypeEKKOBSART
purchase_order:581,2023-03-21T06:11:00.000Z,,,,,,,ReleaseStatusEKKOFRGZU
purchase_order:579,1970-01-01T00:00:00.000Z,004,Global Bike Inc,Standard PO (NB),Fully Approved,Spoke Suppliers Inc,,
purchase_order:579,2023-03-18T18:31:00.000Z,,,,,,,VendorEKKOLIFNR
purchase_order:579,2023-03-18T18:31:00.000Z,,,,,,,PurchasingOrganizationEKKOEKORG
