ocel_id,ocel_time,NetPriceEKPONETPR,QuantityEKPOMENGE,DeliveryDateEKPOBEDAT,PlantEKPOWERKS,MaterialEKPOMATNR,StorageLocationEKPOLGORT,ocel_changed_field
material:823,1970-01-01T00:00:00.000Z,100.0,82.0,2023-10-12 09:30:16.163132,5000,BIKE_FRAME,0001,
material:1344,1970-01-01T00:00:00.000Z,900.0,29.0,2023-10-08 09:30:21.046811,1000,BIKE_BELL,0004,
material:355,1970-01-01T00:00:00.000Z,1100.0,35.0,2023-10-26 09:30:12.624637,4000,TUBE_26,0001,
material:426,1970-01-01T00:00:00.000Z,1400.0,89.0,2023-10-26 09:30:13.130003,3000,CRANKSET,0002,
material:737,1970-01-01T00:00:00.000Z,200.0,76.0,2023-10-21 09:30:15.633428,1000,BIKE_SPOKE,0002,
material:1890,1970-01-01T00:00:00.000Z,900.0,95.0,2023-10-06 09:30:26.627135,4000,MIRROR,0005,
material:1712,1970-01-01T00:00:00.000Z,950.0,65.0,2023-10-27 09:30:24.735348,3000,RIM_TAPE,0005,
material:398,1970-01-01T00:00:00.000Z,1500.0,25.0,2023-10-22 09:30:12.996666,2000,PEDAL,0003,
material:1017,1970-01-01T00:00:00.000Z,600.0,98.0,2023-10-25 09:30:18.089855,1000,GLOVES_M,0001,
material:804,1970-01-01T00:00:00.000Z,650.0,50.0,2023-10-06 09:30:16.115613,1000,BOTTLE_CAGE,0004,
material:1709,1970-01-01T00:00:00.000Z,1350.0,18.0,2023-10-08 09:30:24.724951,1000,BOTTOM_BRACKET,0001,
material:1740,1970-01-01T00:00:00.000Z,350.0,22.0,2023-10-11 09:30:24.965008,2000,GLOVES_L,0003,
material:218,1970-01-01T00:00:00.000Z,1000.0,59.0,2023-10-28 09:30:11.604387,3000,TIRE_26,0005,
material:1753,1970-01-01T00:00:00.000Z,250.0,47.0,2023-10-21 09:30:25.080533,2000,BIKE_HANDLE,0005,
material:2236,1970-01-01T00:00:00.000Z,1400.0,47.0,2023-10-27 09:30:31.035242,1000,CRANKSET,0004,
material:1749,1970-01-01T00:00:00.000Z,1250.0,37.0,2023-10-19 09:30:25.070198,5000,BRAKE_LEVER,0004,
material:2120,1970-01-01T00:00:00.000Z,650.0,3.0,2023-10-10 09:30:29.381434,5000,BOTTLE_CAGE,0001,
material:503,1970-01-01T00:00:00.000Z,100.0,88.0,2023-10-13 09:30:13.913740,3000,BIKE_FRAME,0005,
material:1203,1970-01-01T00:00:00.000Z,500.0,47.0,2023-10-03 09:30:19.700500,1000,HELMET_L,0004,
material:1125,1970-01-01T00:00:00.000Z,100.0,57.0,2023-10-14 09:30:19.006357,5000,BIKE_FRAME,0005,
material:254,1970-01-01T00:00:00.000Z,800.0,36.0,2023-10-17 09:30:11.916691,4000,WATER_BOTTLE,0001,
material:1910,1970-01-01T00:00:00.000Z,650.0,91.0,2023-10-12 09:30:26.871003,3000,SPEEDOMETER,0001,
material:1377,1970-01-01T00:00:00.000Z,1250.0,49.0,2023-10-30 09:30:21.402496,4000,CHAIN,0005,
material:1719,1970-01-01T00:00:00.000Z,1200.0,27.0,2023-10-15 09:30:24.790614,4000,VALVE,0002,
material:6,1970-01-01T00:00:00.000Z,200.0,4.0,2023-10-17 09:30:10.243426,2000,BIKE_WHEEL,0004,
material:116,1970-01-01T00:00:00.000Z,350.0,98.0,2023-10-29 09:30:11.014377,5000,PANTS_S,0004,
material:2133,1970-01-01T00:00:00.000Z,750.0,32.0,2023-10-08 09:30:29.835795,4000,LIGHT_REAR,0001,
material:262,1970-01-01T00:00:00.000Z,950.0,26.0,2023-10-21 09:30:12.035449,4000,HUB_BEARING,0003,
material:1006,1970-01-01T00:00:00.000Z,950.0,11.0,2023-10-30 09:30:17.935379,1000,TIRE_28,0005,
material:256,1970-01-01T00:00:00.000Z,1250.0,9.0,2023-10-22 09:30:11.919702,1000,BRAKE_LEVER,0003,
material:353,1970-01-01T00:00:00.000Z,1200.0,1.0,2023-10-25 09:30:12.624629,2000,WHEEL_HUB,0002,
material:340,1970-01-01T00:00:00.000Z,400.0,90.0,2023-10-12 09:30:12.581949,4000,HELMET_S,0002,
material:852,1970-01-01T00:00:00.000Z,1400.0,46.0,2023-10-18 09:30:16.574947,1000,CRANKSET,0001,
material:1468,1970-01-01T00:00:00.000Z,500.0,34.0,2023-10-22 09:30:22.125667,4000,HELMET_L,0005,
material:1789,1970-01-01T00:00:00.000Z,650.0,69.0,2023-10-24 09:30:25.675182,4000,SPEEDOMETER,0002,
material:451,1970-01-01T00:00:00.000Z,1100.0,71.0,2023-10-17 09:30:13.363792,5000,TUBE_26,0003,
material:715,1970-01-01T00:00:00.000Z,1350.0,86.0,2023-10-07 09:30:15.575551,4000,SHIFT_LEVER,0004,
material:1420,1970-01-01T00:00:00.000Z,1050.0,1.0,2023-10-21 09:30:21.791924,5000,TUBE_28,0004,
material:2201,1970-01-01T00:00:00.000Z,600.0,16.0,2023-10-22 09:30:30.628005,5000,GLOVES_M,0003,
material:1869,1970-01-01T00:00:00.000Z,650.0,72.0,2023-10-21 09:30:26.361622,3000,LOCK,0004,
material:1725,1970-01-01T00:00:00.000Z,900.0,25.0,2023-10-15 09:30:24.841380,2000,BIKE_BELL,0001,
material:692,1970-01-01T00:00:00.000Z,1400.0,5.0,2023-10-10 09:30:15.490494,3000,CRANKSET,0004,
material:1707,1970-01-01T00:00:00.000Z,300.0,97.0,2023-10-03 09:30:24.712633,2000,BIKE_PEDAL,0004,
material:903,1970-01-01T00:00:00.000Z,600.0,65.0,2023-10-14 09:30:16.871182,5000,GLOVES_M,0005,
material:1915,1970-01-01T00:00:00.000Z,200.0,18.0,2023-10-09 09:30:26.931683,3000,BIKE_CHAIN,0004,
material:376,1970-01-01T00:00:00.000Z,400.0,91.0,2023-10-14 09:30:12.852305,4000,HELMET_S,0002,
material:1851,1970-01-01T00:00:00.000Z,1000.0,6.0,2023-10-22 09:30:26.240117,4000,TIRE_26,0004,
material:323,1970-01-01T00:00:00.000Z,1400.0,39.0,2023-10-16 09:30:12.484306,4000,CRANKSET,0003,
material:47,1970-01-01T00:00:00.000Z,500.0,17.0,2023-10-15 09:30:10.430104,5000,JACKET_S,0002,
material:913,1970-01-01T00:00:00.000Z,250.0,73.0,2023-10-16 09:30:17.106850,4000,BIKE_RIM,0003,
material:827,1970-01-01T00:00:00.000Z,350.0,83.0,2023-10-08 09:30:16.219072,4000,GLOVES_L,0003,
material:1409,1970-01-01T00:00:00.000Z,650.0,25.0,2023-10-24 09:30:21.621857,2000,SPEEDOMETER,0001,
material:1780,1970-01-01T00:00:00.000Z,1400.0,19.0,2023-10-26 09:30:25.390951,5000,DERAILLEUR,0002,
material:2006,1970-01-01T00:00:00.000Z,200.0,50.0,2023-10-21 09:30:27.847029,3000,BIKE_SPOKE,0005,
material:1024,1970-01-01T00:00:00.000Z,600.0,86.0,2023-10-30 09:30:18.105096,3000,JACKET_L,0001,
material:1703,1970-01-01T00:00:00.000Z,1250.0,55.0,2023-10-19 09:30:24.683084,2000,BRAKE_LEVER,0005,
material:106,1970-01-01T00:00:00.000Z,450.0,86.0,2023-11-01 09:30:10.921024,4000,GLOVES_S,0003,
material:2169,1970-01-01T00:00:00.000Z,1250.0,2.0,2023-10-18 09:30:30.374850,2000,BRAKE_LEVER,0002,
material:1008,1970-01-01T00:00:00.000Z,1200.0,100.0,2023-10-16 09:30:17.935392,3000,WHEEL_HUB,0002,
material:12,1970-01-01T00:00:00.000Z,100.0,45.0,2023-10-31 09:30:10.244323,1000,BIKE_FRAME,0002,
material:915,1970-01-01T00:00:00.000Z,150.0,56.0,2023-10-04 09:30:17.106867,5000,BIKE_SEAT,0003,
material:507,1970-01-01T00:00:00.000Z,350.0,42.0,2023-10-25 09:30:13.921411,1000,GLOVES_L,0001,
material:736,1970-01-01T00:00:00.000Z,150.0,37.0,2023-10-21 09:30:15.633424,4000,BIKE_SEAT,0001,
material:883,1970-01-01T00:00:00.000Z,1400.0,52.0,2023-10-23 09:30:16.796192,5000,CRANKSET,0004,
material:1319,1970-01-01T00:00:00.000Z,650.0,60.0,2023-10-28 09:30:20.532098,2000,LOCK,0002,
material:1301,1970-01-01T00:00:00.000Z,150.0,19.0,2023-10-09 09:30:20.373001,5000,BIKE_SEAT,0005,
material:54,1970-01-01T00:00:00.000Z,500.0,27.0,2023-10-06 09:30:10.495786,5000,HELMET_L,0003,
material:595,1970-01-01T00:00:00.000Z,250.0,75.0,2023-10-10 09:30:14.734646,1000,BIKE_HANDLE,0003,
material:50,1970-01-01T00:00:00.000Z,1350.0,3.0,2023-10-04 09:30:10.490023,4000,SHIFT_LEVER,0001,
material:1216,1970-01-01T00:00:00.000Z,900.0,16.0,2023-10-10 09:30:19.766801,4000,BIKE_BELL,0003,
material:840,1970-01-01T00:00:00.000Z,500.0,78.0,2023-10-18 09:30:16.411136,3000,JACKET_S,0001,
material:1445,1970-01-01T00:00:00.000Z,200.0,75.0,2023-10-03 09:30:21.982562,2000,BIKE_SPOKE,0002,
material:619,1970-01-01T00:00:00.000Z,300.0,87.0,2023-10-10 09:30:14.928589,3000,BIKE_PEDAL,0004,
material:1061,1970-01-01T00:00:00.000Z,1300.0,90.0,2023-10-09 09:30:18.498458,1000,CHAINRING,0004,
material:487,1970-01-01T00:00:00.000Z,1250.0,90.0,2023-10-26 09:30:13.770891,2000,BRAKE_LEVER,0001,
material:733,1970-01-01T00:00:00.000Z,900.0,26.0,2023-10-22 09:30:15.610555,1000,MIRROR,0005,
material:2031,1970-01-01T00:00:00.000Z,500.0,33.0,2023-10-17 09:30:28.300143,2000,JACKET_S,0004,
material:1647,1970-01-01T00:00:00.000Z,1500.0,96.0,2023-10-22 09:30:24.110454,2000,CABLE,0003,
material:2158,1970-01-01T00:00:00.000Z,1200.0,62.0,2023-10-10 09:30:30.281655,1000,VALVE,0002,
material:1360,1970-01-01T00:00:00.000Z,1050.0,74.0,2023-10-04 09:30:21.222258,5000,TUBE_28,0005,
material:280,1970-01-01T00:00:00.000Z,350.0,40.0,2023-10-31 09:30:12.116966,4000,PANTS_S,0003,
material:731,1970-01-01T00:00:00.000Z,800.0,55.0,2023-10-10 09:30:15.610543,1000,WATER_BOTTLE,0003,
material:1464,1970-01-01T00:00:00.000Z,950.0,65.0,2023-10-31 09:30:22.090016,3000,TIRE_28,0001,
material:729,1970-01-01T00:00:00.000Z,650.0,35.0,2023-10-25 09:30:15.605043,5000,BOTTLE_CAGE,0002,
material:2042,1970-01-01T00:00:00.000Z,750.0,6.0,2023-10-16 09:30:28.520863,4000,LIGHT_REAR,0002,
material:2065,1970-01-01T00:00:00.000Z,350.0,2.0,2023-11-01 09:30:28.846129,5000,HELMET_M,0001,
material:2218,1970-01-01T00:00:00.000Z,500.0,39.0,2023-10-29 09:30:30.777116,2000,HELMET_L,0001,
material:919,1970-01-01T00:00:00.000Z,400.0,69.0,2023-10-20 09:30:17.254915,1000,HELMET_S,0003,
material:1901,1970-01-01T00:00:00.000Z,400.0,20.0,2023-10-28 09:30:26.781030,5000,HELMET_S,0003,
material:209,1970-01-01T00:00:00.000Z,1100.0,69.0,2023-10-26 09:30:11.561277,1000,SPOKE,0002,
material:2222,1970-01-01T00:00:00.000Z,150.0,83.0,2023-10-23 09:30:30.779352,4000,BIKE_SEAT,0002,
material:825,1970-01-01T00:00:00.000Z,1300.0,7.0,2023-10-14 09:30:16.182627,3000,CHAINRING,0003,
material:1156,1970-01-01T00:00:00.000Z,450.0,43.0,2023-10-25 09:30:19.183953,5000,GLOVES_S,0002,
material:623,1970-01-01T00:00:00.000Z,650.0,46.0,2023-10-24 09:30:14.943419,1000,BOTTLE_CAGE,0004,
material:1675,1970-01-01T00:00:00.000Z,1400.0,9.0,2023-11-01 09:30:24.347337,2000,DERAILLEUR,0005,
material:1704,1970-01-01T00:00:00.000Z,1250.0,73.0,2023-10-25 09:30:24.683094,4000,CASSETTE,0005,
material:1131,1970-01-01T00:00:00.000Z,1050.0,59.0,2023-10-30 09:30:19.052252,2000,NIPPLE,0001,
material:956,1970-01-01T00:00:00.000Z,1400.0,13.0,2023-10-06 09:30:17.540459,5000,DERAILLEUR,0004,
material:1623,1970-01-01T00:00:00.000Z,1250.0,56.0,2023-11-01 09:30:23.864892,3000,BRAKE_LEVER,0004,
material:1644,1970-01-01T00:00:00.000Z,1100.0,52.0,2023-10-29 09:30:24.100186,1000,TUBE_26,0005,
material:1716,1970-01-01T00:00:00.000Z,1000.0,75.0,2023-10-03 09:30:24.736423,1000,TIRE_26,0003,
material:742,1970-01-01T00:00:00.000Z,1350.0,85.0,2023-10-15 09:30:15.662620,1000,BOTTOM_BRACKET,0001,
material:980,1970-01-01T00:00:00.000Z,650.0,56.0,2023-10-29 09:30:17.804458,4000,SPEEDOMETER,0004,
material:276,1970-01-01T00:00:00.000Z,1500.0,91.0,2023-10-20 09:30:12.087304,2000,PEDAL,0001,
material:2115,1970-01-01T00:00:00.000Z,800.0,45.0,2023-10-30 09:30:29.162326,1000,WATER_BOTTLE,0002,
material:2152,1970-01-01T00:00:00.000Z,950.0,75.0,2023-10-12 09:30:30.068451,2000,TIRE_28,0005,
material:1150,1970-01-01T00:00:00.000Z,450.0,14.0,2023-11-01 09:30:19.128481,2000,JACKET_M,0001,
material:591,1970-01-01T00:00:00.000Z,750.0,16.0,2023-10-26 09:30:14.691117,2000,PEDAL_STRAP,0004,
material:1878,1970-01-01T00:00:00.000Z,650.0,37.0,2023-10-16 09:30:26.490755,5000,LOCK,0004,
material:656,1970-01-01T00:00:00.000Z,1300.0,70.0,2023-10-16 09:30:15.165347,5000,CHAINRING,0002,
material:1126,1970-01-01T00:00:00.000Z,150.0,5.0,2023-10-19 09:30:19.006361,4000,BIKE_BRAKE,0002,
material:1497,1970-01-01T00:00:00.000Z,500.0,37.0,2023-10-17 09:30:22.354444,2000,JACKET_S,0001,
material:493,1970-01-01T00:00:00.000Z,900.0,6.0,2023-10-16 09:30:13.867253,5000,MIRROR,0003,
material:288,1970-01-01T00:00:00.000Z,750.0,30.0,2023-10-13 09:30:12.118410,4000,LIGHT_REAR,0001,
material:2161,1970-01-01T00:00:00.000Z,1100.0,12.0,2023-10-27 09:30:30.283078,5000,TUBE_26,0001,
material:1978,1970-01-01T00:00:00.000Z,650.0,3.0,2023-10-05 09:30:27.559545,3000,SPEEDOMETER,0003,
material:427,1970-01-01T00:00:00.000Z,650.0,17.0,2023-10-03 09:30:13.130712,2000,SPEEDOMETER,0001,
material:1782,1970-01-01T00:00:00.000Z,900.0,23.0,2023-10-25 09:30:25.486635,2000,BIKE_BELL,0005,
material:2258,1970-01-01T00:00:00.000Z,900.0,55.0,2023-10-31 09:30:31.145090,1000,MIRROR,0005,
material:293,1970-01-01T00:00:00.000Z,1200.0,56.0,2023-10-15 09:30:12.147708,3000,VALVE,0003,
material:2192,1970-01-01T00:00:00.000Z,600.0,41.0,2023-10-14 09:30:30.561354,2000,GLOVES_M,0001,
material:705,1970-01-01T00:00:00.000Z,450.0,33.0,2023-10-25 09:30:15.511080,4000,GLOVES_S,0002,
material:2066,1970-01-01T00:00:00.000Z,650.0,54.0,2023-10-26 09:30:28.847339,1000,SPEEDOMETER,0001,
material:941,1970-01-01T00:00:00.000Z,1350.0,39.0,2023-10-29 09:30:17.502878,2000,SHIFT_LEVER,0002,
material:1166,1970-01-01T00:00:00.000Z,900.0,41.0,2023-10-19 09:30:19.231348,2000,BIKE_BELL,0004,
material:783,1970-01-01T00:00:00.000Z,1300.0,70.0,2023-10-14 09:30:15.984365,1000,CHAINRING,0005,
material:1886,1970-01-01T00:00:00.000Z,1200.0,69.0,2023-10-22 09:30:26.614820,4000,VALVE,0003,
material:867,1970-01-01T00:00:00.000Z,150.0,91.0,2023-10-24 09:30:16.716268,5000,BIKE_SEAT,0005,
material:810,1970-01-01T00:00:00.000Z,450.0,56.0,2023-10-18 09:30:16.126699,5000,JACKET_M,0005,
material:2295,1970-01-01T00:00:00.000Z,650.0,5.0,2023-10-28 09:30:31.778129,5000,SPEEDOMETER,0002,
material:1015,1970-01-01T00:00:00.000Z,200.0,17.0,2023-10-11 09:30:17.998047,4000,BIKE_SPOKE,0005,
material:413,1970-01-01T00:00:00.000Z,1100.0,96.0,2023-10-23 09:30:13.063953,2000,TUBE_26,0001,
material:1537,1970-01-01T00:00:00.000Z,1350.0,63.0,2023-10-17 09:30:22.654562,4000,SHIFT_LEVER,0002,
material:1615,1970-01-01T00:00:00.000Z,1300.0,40.0,2023-10-06 09:30:23.563251,1000,CHAINRING,0004,
material:524,1970-01-01T00:00:00.000Z,250.0,49.0,2023-10-28 09:30:13.974314,2000,BIKE_RIM,0003,
material:1237,1970-01-01T00:00:00.000Z,1050.0,89.0,2023-11-01 09:30:19.864671,5000,NIPPLE,0004,
material:575,1970-01-01T00:00:00.000Z,1350.0,24.0,2023-10-05 09:30:14.519289,1000,SHIFT_LEVER,0005,
material:1232,1970-01-01T00:00:00.000Z,600.0,72.0,2023-10-07 09:30:19.855501,1000,GLOVES_M,0005,
material:84,1970-01-01T00:00:00.000Z,250.0,52.0,2023-10-08 09:30:10.712313,2000,BIKE_RIM,0002,
material:1154,1970-01-01T00:00:00.000Z,900.0,71.0,2023-10-25 09:30:19.181394,3000,BIKE_BELL,0002,
material:1481,1970-01-01T00:00:00.000Z,1500.0,77.0,2023-10-21 09:30:22.208798,1000,PEDAL,0002,
material:1840,1970-01-01T00:00:00.000Z,750.0,9.0,2023-10-06 09:30:26.221490,4000,PEDAL_STRAP,0002,
material:359,1970-01-01T00:00:00.000Z,1000.0,5.0,2023-10-25 09:30:12.721889,5000,TIRE_26,0003,
material:641,1970-01-01T00:00:00.000Z,650.0,72.0,2023-10-12 09:30:15.035427,1000,SPEEDOMETER,0002,
material:608,1970-01-01T00:00:00.000Z,1250.0,95.0,2023-10-14 09:30:14.839578,5000,BRAKE_LEVER,0003,
material:385,1970-01-01T00:00:00.000Z,450.0,84.0,2023-10-16 09:30:12.953378,3000,GLOVES_S,0003,
material:102,1970-01-01T00:00:00.000Z,300.0,60.0,2023-10-07 09:30:10.870010,1000,BIKE_PEDAL,0002,
material:965,1970-01-01T00:00:00.000Z,250.0,90.0,2023-10-31 09:30:17.642932,2000,BIKE_RIM,0005,
material:298,1970-01-01T00:00:00.000Z,1300.0,63.0,2023-10-26 09:30:12.166078,2000,CHAINRING,0002,
material:417,1970-01-01T00:00:00.000Z,150.0,54.0,2023-10-29 09:30:13.090049,5000,BIKE_BRAKE,0004,
material:2074,1970-01-01T00:00:00.000Z,100.0,46.0,2023-10-17 09:30:28.910443,1000,BIKE_FRAME,0001,
material:1944,1970-01-01T00:00:00.000Z,300.0,60.0,2023-10-18 09:30:27.200308,1000,BIKE_PEDAL,0002,
material:1688,1970-01-01T00:00:00.000Z,1400.0,82.0,2023-10-16 09:30:24.443610,3000,CRANKSET,0005,
material:2197,1970-01-01T00:00:00.000Z,650.0,69.0,2023-10-09 09:30:30.562535,1000,LOCK,0001,
material:683,1970-01-01T00:00:00.000Z,650.0,14.0,2023-10-15 09:30:15.370459,2000,BOTTLE_CAGE,0002,
material:49,1970-01-01T00:00:00.000Z,650.0,31.0,2023-10-20 09:30:10.466846,1000,LOCK,0002,
material:421,1970-01-01T00:00:00.000Z,1350.0,6.0,2023-10-20 09:30:13.091100,3000,SHIFT_LEVER,0001,
material:1483,1970-01-01T00:00:00.000Z,1250.0,97.0,2023-10-31 09:30:22.287682,1000,CHAIN,0004,
material:1629,1970-01-01T00:00:00.000Z,750.0,17.0,2023-10-25 09:30:23.976722,5000,PEDAL_STRAP,0002,
material:96,1970-01-01T00:00:00.000Z,1500.0,11.0,2023-10-09 09:30:10.854456,4000,CABLE,0002,
material:1827,1970-01-01T00:00:00.000Z,650.0,4.0,2023-10-09 09:30:26.073978,4000,LOCK,0005,
material:68,1970-01-01T00:00:00.000Z,750.0,74.0,2023-10-11 09:30:10.539314,2000,PEDAL_STRAP,0005,
material:537,1970-01-01T00:00:00.000Z,1250.0,69.0,2023-11-01 09:30:14.048605,5000,CASSETTE,0004,
material:2177,1970-01-01T00:00:00.000Z,1100.0,8.0,2023-10-07 09:30:30.467269,3000,SPOKE,0001,
material:869,1970-01-01T00:00:00.000Z,100.0,95.0,2023-10-29 09:30:16.716282,3000,BIKE_FRAME,0005,
material:152,1970-01-01T00:00:00.000Z,1350.0,33.0,2023-10-07 09:30:11.204433,4000,SHIFT_LEVER,0002,
material:242,1970-01-01T00:00:00.000Z,600.0,69.0,2023-10-23 09:30:11.848649,2000,GLOVES_M,0004,
material:1233,1970-01-01T00:00:00.000Z,500.0,37.0,2023-10-13 09:30:19.855505,2000,HELMET_L,0002,
material:2019,1970-01-01T00:00:00.000Z,900.0,19.0,2023-10-24 09:30:27.930832,1000,MIRROR,0003,
material:1397,1970-01-01T00:00:00.000Z,750.0,43.0,2023-10-07 09:30:21.557697,5000,LIGHT_REAR,0003,
material:851,1970-01-01T00:00:00.000Z,1500.0,77.0,2023-10-21 09:30:16.463094,2000,PEDAL,0004,
material:2118,1970-01-01T00:00:00.000Z,1400.0,19.0,2023-10-19 09:30:29.287372,2000,CRANKSET,0004,
material:813,1970-01-01T00:00:00.000Z,400.0,6.0,2023-11-01 09:30:16.128834,1000,HELMET_S,0004,
material:943,1970-01-01T00:00:00.000Z,1300.0,50.0,2023-10-21 09:30:17.502887,5000,CHAINRING,0001,
material:1739,1970-01-01T00:00:00.000Z,600.0,60.0,2023-10-18 09:30:24.964994,2000,GLOVES_M,0005,
material:549,1970-01-01T00:00:00.000Z,450.0,32.0,2023-10-13 09:30:14.224519,2000,GLOVES_S,0002,
material:2167,1970-01-01T00:00:00.000Z,650.0,75.0,2023-10-04 09:30:30.342309,3000,BOTTLE_CAGE,0005,
material:1266,1970-01-01T00:00:00.000Z,200.0,62.0,2023-10-16 09:30:20.119693,2000,BIKE_SPOKE,0003,
material:652,1970-01-01T00:00:00.000Z,1100.0,35.0,2023-10-17 09:30:15.146350,2000,SPOKE,0003,
material:606,1970-01-01T00:00:00.000Z,650.0,1.0,2023-10-09 09:30:14.837658,3000,LOCK,0001,
material:193,1970-01-01T00:00:00.000Z,1350.0,97.0,2023-10-14 09:30:11.530243,4000,SHIFT_LEVER,0003,
material:914,1970-01-01T00:00:00.000Z,200.0,70.0,2023-10-26 09:30:17.106862,3000,BIKE_WHEEL,0005,
material:33,1970-01-01T00:00:00.000Z,350.0,39.0,2023-10-08 09:30:10.282145,5000,HELMET_M,0003,
material:92,1970-01-01T00:00:00.000Z,950.0,41.0,2023-10-27 09:30:10.816745,3000,TIRE_28,0001,
material:1873,1970-01-01T00:00:00.000Z,900.0,58.0,2023-10-27 09:30:26.387138,5000,BIKE_BELL,0002,
material:27,1970-01-01T00:00:00.000Z,1400.0,30.0,2023-10-14 09:30:10.281214,3000,DERAILLEUR,0001,
material:1960,1970-01-01T00:00:00.000Z,800.0,99.0,2023-10-16 09:30:27.326039,3000,WATER_BOTTLE,0003,
material:835,1970-01-01T00:00:00.000Z,1050.0,79.0,2023-10-07 09:30:16.257591,2000,TUBE_28,0003,
material:1302,1970-01-01T00:00:00.000Z,250.0,57.0,2023-10-06 09:30:20.373005,4000,BIKE_HANDLE,0003,
material:104,1970-01-01T00:00:00.000Z,150.0,4.0,2023-10-13 09:30:10.870031,4000,BIKE_SEAT,0005,
material:1050,1970-01-01T00:00:00.000Z,450.0,72.0,2023-10-13 09:30:18.397188,2000,JACKET_M,0001,
material:1908,1970-01-01T00:00:00.000Z,1250.0,58.0,2023-10-05 09:30:26.823367,4000,CASSETTE,0002,
material:862,1970-01-01T00:00:00.000Z,150.0,62.0,2023-10-14 09:30:16.684949,2000,BIKE_SEAT,0002,
material:540,1970-01-01T00:00:00.000Z,600.0,52.0,2023-10-03 09:30:14.102613,5000,JACKET_L,0002,
material:501,1970-01-01T00:00:00.000Z,900.0,57.0,2023-10-14 09:30:13.908536,1000,MIRROR,0002,
material:1766,1970-01-01T00:00:00.000Z,950.0,39.0,2023-10-04 09:30:25.222261,5000,TIRE_28,0003,
material:1882,1970-01-01T00:00:00.000Z,350.0,94.0,2023-10-25 09:30:26.508203,3000,GLOVES_L,0002,
material:1265,1970-01-01T00:00:00.000Z,1250.0,48.0,2023-10-15 09:30:20.059176,3000,BRAKE_LEVER,0004,
material:1607,1970-01-01T00:00:00.000Z,950.0,62.0,2023-10-07 09:30:23.547716,5000,HUB_BEARING,0003,
material:1612,1970-01-01T00:00:00.000Z,400.0,55.0,2023-10-06 09:30:23.561815,3000,HELMET_S,0004,
material:390,1970-01-01T00:00:00.000Z,900.0,84.0,2023-10-31 09:30:12.972633,3000,MIRROR,0004,
material:749,1970-01-01T00:00:00.000Z,600.0,35.0,2023-10-29 09:30:15.666161,4000,JACKET_L,0005,
material:2262,1970-01-01T00:00:00.000Z,200.0,72.0,2023-10-07 09:30:31.288435,1000,BIKE_WHEEL,0005,
material:1569,1970-01-01T00:00:00.000Z,1100.0,43.0,2023-10-27 09:30:23.121141,2000,SPOKE,0004,
material:1275,1970-01-01T00:00:00.000Z,800.0,50.0,2023-10-13 09:30:20.234908,2000,LIGHT_FRONT,0002,
material:2067,1970-01-01T00:00:00.000Z,650.0,3.0,2023-10-21 09:30:28.847349,2000,LOCK,0004,
material:702,1970-01-01T00:00:00.000Z,350.0,66.0,2023-10-26 09:30:15.502583,4000,PANTS_S,0002,
material:1228,1970-01-01T00:00:00.000Z,350.0,66.0,2023-10-16 09:30:19.797346,5000,PANTS_S,0004,
material:1121,1970-01-01T00:00:00.000Z,200.0,76.0,2023-10-31 09:30:18.944534,3000,BIKE_SPOKE,0002,
material:638,1970-01-01T00:00:00.000Z,1300.0,67.0,2023-10-22 09:30:15.033267,5000,CHAINRING,0001,
material:2265,1970-01-01T00:00:00.000Z,700.0,34.0,2023-10-31 09:30:31.292295,1000,PUMP,0001,
material:486,1970-01-01T00:00:00.000Z,1250.0,13.0,2023-10-19 09:30:13.759505,4000,BRAKE_LEVER,0002,
material:168,1970-01-01T00:00:00.000Z,750.0,45.0,2023-10-31 09:30:11.284598,1000,PEDAL_STRAP,0004,
material:349,1970-01-01T00:00:00.000Z,1500.0,91.0,2023-10-16 09:30:12.595807,4000,PEDAL,0002,
material:2040,1970-01-01T00:00:00.000Z,750.0,12.0,2023-10-11 09:30:28.520843,1000,PEDAL_STRAP,0003,
material:1972,1970-01-01T00:00:00.000Z,800.0,91.0,2023-10-08 09:30:27.510711,2000,LIGHT_FRONT,0003,
material:861,1970-01-01T00:00:00.000Z,250.0,37.0,2023-10-11 09:30:16.684938,5000,BIKE_RIM,0001,
material:90,1970-01-01T00:00:00.000Z,900.0,52.0,2023-10-03 09:30:10.813516,4000,MIRROR,0002,
material:1663,1970-01-01T00:00:00.000Z,450.0,71.0,2023-10-29 09:30:24.256789,2000,JACKET_M,0003,
material:39,1970-01-01T00:00:00.000Z,950.0,54.0,2023-10-31 09:30:10.380436,5000,TIRE_28,0004,
material:167,1970-01-01T00:00:00.000Z,900.0,40.0,2023-10-23 09:30:11.284585,1000,BIKE_BELL,0001,
material:1410,1970-01-01T00:00:00.000Z,750.0,23.0,2023-10-16 09:30:21.621861,4000,PEDAL_STRAP,0003,
material:2228,1970-01-01T00:00:00.000Z,750.0,78.0,2023-10-05 09:30:30.920788,2000,LIGHT_REAR,0002,
material:2272,1970-01-01T00:00:00.000Z,1350.0,18.0,2023-10-19 09:30:31.471246,2000,SHIFT_LEVER,0001,
material:777,1970-01-01T00:00:00.000Z,350.0,29.0,2023-10-12 09:30:15.965043,3000,GLOVES_L,0003,
material:1939,1970-01-01T00:00:00.000Z,450.0,17.0,2023-11-01 09:30:27.137677,3000,GLOVES_S,0005,
