ocel_id,ocel_time,PaymentMethodZLSCH,AmountDMBTR,new_value,ocel_changed_field
payment:536,2023-10-09T18:25:00.000Z,,,,PaymentMethodZLSCH
payment:431,1970-01-01T00:00:00.000Z,C: Bank Collection,40500.0,,
payment:431,2023-07-09T11:28:00.000Z,,,,AmountDMBTR
payment:431,2023-07-09T11:28:00.000Z,,,,PaymentMethodZLSCH
payment:709,1970-01-01T00:00:00.000Z,C: Bank Collection,43500.0,,
payment:709,2024-03-23T00:13:00.000Z,,,,AmountDMBTR
payment:709,2024-03-23T00:13:00.000Z,,,,PaymentMethodZLSCH
payment:858,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,128650.0,,
payment:858,2024-08-20T14:45:00.000Z,,,,AmountDMBTR
payment:858,2024-08-20T14:45:00.000Z,,,,PaymentMethodZLSCH
payment:594,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,122100.0,,
payment:594,2023-12-13T11:34:00.000Z,,,,AmountDMBTR
payment:594,2023-12-13T11:34:00.000Z,,,,PaymentMethodZLSCH
payment:195,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,29250.0,,
payment:195,2022-10-09T19:04:00.000Z,,,,AmountDMBTR
payment:195,2022-10-09T19:04:00.000Z,,,,PaymentMethodZLSCH
payment:33,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,50400.0,,
payment:33,2022-05-31T05:56:00.000Z,,,,AmountDMBTR
payment:33,2022-05-31T05:56:00.000Z,,,,PaymentMethodZLSCH
payment:127,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,80600.0,,
payment:127,2022-08-19T09:31:00.000Z,,,,AmountDMBTR
payment:127,2022-08-19T09:31:00.000Z,,,,PaymentMethodZLSCH
payment:687,1970-01-01T00:00:00.000Z,C: Bank Collection,39000.0,,
payment:687,2024-03-05T13:11:00.000Z,,,,AmountDMBTR
payment:687,2024-03-05T13:11:00.000Z,,,,PaymentMethodZLSCH
payment:682,1970-01-01T00:00:00.000Z,C: Bank Collection,32400.0,,
payment:682,2024-02-29T18:52:00.000Z,,,,AmountDMBTR
payment:682,2024-02-29T18:52:00.000Z,,,,PaymentMethodZLSCH
payment:376,1970-01-01T00:00:00.000Z,D:Direct Debit,48500.0,,
payment:376,2023-05-11T00:37:00.000Z,,,,AmountDMBTR
payment:376,2023-05-11T00:37:00.000Z,,,,PaymentMethodZLSCH
payment:458,1970-01-01T00:00:00.000Z,C: Bank Collection,57950.0,,
payment:458,2023-08-11T06:37:00.000Z,,,,AmountDMBTR
payment:458,2023-08-11T06:37:00.000Z,,,,PaymentMethodZLSCH
payment:404,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,7750.0,,
payment:404,2023-06-06T20:27:00.000Z,,,,AmountDMBTR
payment:404,2023-06-06T20:27:00.000Z,,,,PaymentMethodZLSCH
payment:908,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,14500.0,,
payment:908,2024-10-12T19:12:00.000Z,,,,AmountDMBTR
payment:908,2024-10-12T19:12:00.000Z,,,,PaymentMethodZLSCH
payment:908,2024-10-18T05:44:00.000Z,,,,AmountDMBTR
payment:908,2024-10-18T05:44:00.000Z,,,,PaymentMethodZLSCH
payment:587,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,184300.0,,
payment:587,2023-12-14T00:34:00.000Z,,,,AmountDMBTR
payment:587,2023-12-14T00:34:00.000Z,,,,PaymentMethodZLSCH
payment:161,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,14000.0,,
payment:161,2022-09-16T15:16:00.000Z,,,,AmountDMBTR
payment:161,2022-09-16T15:16:00.000Z,,,,PaymentMethodZLSCH
payment:28,1970-01-01T00:00:00.000Z,D:Direct Debit,400.0,,
payment:28,2022-05-19T10:58:00.000Z,,,,AmountDMBTR
payment:28,2022-05-19T10:58:00.000Z,,,,PaymentMethodZLSCH
payment:28,2022-05-25T16:41:00.000Z,,,,AmountDMBTR
payment:28,2022-05-25T16:41:00.000Z,,,,PaymentMethodZLSCH
payment:28,2022-05-29T02:43:00.000Z,,,,AmountDMBTR
payment:28,2022-05-29T02:43:00.000Z,,,,PaymentMethodZLSCH
payment:658,1970-01-01T00:00:00.000Z,D:Direct Debit,193200.0,,
payment:658,2024-02-08T18:01:00.000Z,,,,AmountDMBTR
payment:658,2024-02-08T18:01:00.000Z,,,,PaymentMethodZLSCH
payment:658,2024-02-11T10:23:00.000Z,,,,AmountDMBTR
payment:658,2024-02-11T10:23:00.000Z,,,,PaymentMethodZLSCH
payment:216,1970-01-01T00:00:00.000Z,D:Direct Debit,86250.0,,
payment:216,2022-10-26T10:25:00.000Z,,,,AmountDMBTR
payment:216,2022-10-26T10:25:00.000Z,,,,PaymentMethodZLSCH
payment:769,1970-01-01T00:00:00.000Z,C: Bank Collection,82500.0,,
payment:769,2024-05-20T10:23:00.000Z,,,,AmountDMBTR
payment:769,2024-05-20T10:23:00.000Z,,,,PaymentMethodZLSCH
payment:193,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,36400.0,,
payment:193,2022-10-06T07:53:00.000Z,,,,AmountDMBTR
payment:193,2022-10-06T07:53:00.000Z,,,,PaymentMethodZLSCH
payment:193,2022-10-06T10:36:00.000Z,,,,AmountDMBTR
payment:193,2022-10-06T10:36:00.000Z,,,,PaymentMethodZLSCH
payment:733,1970-01-01T00:00:00.000Z,D:Direct Debit,13000.0,,
payment:733,2024-04-22T12:35:00.000Z,,,,AmountDMBTR
payment:733,2024-04-22T12:35:00.000Z,,,,PaymentMethodZLSCH
payment:733,2024-04-26T23:05:00.000Z,,,,AmountDMBTR
payment:733,2024-04-26T23:05:00.000Z,,,,PaymentMethodZLSCH
payment:55,1970-01-01T00:00:00.000Z,D:Direct Debit,219500.0,,
payment:55,2022-06-07T22:15:00.000Z,,,,AmountDMBTR
payment:55,2022-06-07T22:15:00.000Z,,,,PaymentMethodZLSCH
payment:55,2022-06-09T08:45:00.000Z,,,,AmountDMBTR
payment:55,2022-06-09T08:45:00.000Z,,,,PaymentMethodZLSCH
payment:579,1970-01-01T00:00:00.000Z,C: Bank Collection,316650.0,,
payment:579,2023-11-30T07:58:00.000Z,,,,AmountDMBTR
payment:579,2023-11-30T07:58:00.000Z,,,,PaymentMethodZLSCH
payment:674,1970-01-01T00:00:00.000Z,D:Direct Debit,38250.0,,
payment:674,2024-02-16T15:59:00.000Z,,,,AmountDMBTR
payment:674,2024-02-16T15:59:00.000Z,,,,PaymentMethodZLSCH
payment:81,1970-01-01T00:00:00.000Z,C: Bank Collection,49350.0,,
payment:81,2022-06-30T09:11:00.000Z,,,,AmountDMBTR
payment:81,2022-06-30T09:11:00.000Z,,,,PaymentMethodZLSCH
payment:137,1970-01-01T00:00:00.000Z,D:Direct Debit,3600.0,,
payment:137,2022-08-26T10:17:00.000Z,,,,AmountDMBTR
payment:137,2022-08-26T10:17:00.000Z,,,,PaymentMethodZLSCH
payment:434,1970-01-01T00:00:00.000Z,D:Direct Debit,133000.0,,
payment:434,2023-07-10T15:26:00.000Z,,,,AmountDMBTR
payment:434,2023-07-10T15:26:00.000Z,,,,PaymentMethodZLSCH
payment:675,1970-01-01T00:00:00.000Z,C: Bank Collection,136200.0,,
payment:675,2024-02-19T13:39:00.000Z,,,,AmountDMBTR
payment:675,2024-02-19T13:39:00.000Z,,,,PaymentMethodZLSCH
payment:335,1970-01-01T00:00:00.000Z,C: Bank Collection,20400.0,,
payment:335,2023-03-23T16:02:00.000Z,,,,AmountDMBTR
payment:335,2023-03-23T16:02:00.000Z,,,,PaymentMethodZLSCH
payment:335,2023-03-30T02:37:00.000Z,,,,AmountDMBTR
payment:335,2023-03-30T02:37:00.000Z,,,,PaymentMethodZLSCH
payment:0,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,29300.0,,
payment:0,2022-04-16T15:46:00.000Z,,,,AmountDMBTR
payment:0,2022-04-16T15:46:00.000Z,,,,PaymentMethodZLSCH
payment:0,2022-04-28T02:22:00.000Z,,,,AmountDMBTR
payment:0,2022-04-28T02:22:00.000Z,,,,PaymentMethodZLSCH
payment:0,2022-04-28T22:16:00.000Z,,,,AmountDMBTR
payment:0,2022-04-28T22:16:00.000Z,,,,PaymentMethodZLSCH
payment:729,1970-01-01T00:00:00.000Z,C: Bank Collection,109900.0,,
payment:729,2024-04-17T23:40:00.000Z,,,,AmountDMBTR
payment:729,2024-04-17T23:40:00.000Z,,,,PaymentMethodZLSCH
payment:134,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,19800.0,,
payment:134,2022-08-28T08:13:00.000Z,,,,AmountDMBTR
payment:134,2022-08-28T08:13:00.000Z,,,,PaymentMethodZLSCH
payment:793,1970-01-01T00:00:00.000Z,D:Direct Debit,28050.0,,
payment:793,2024-06-20T00:45:00.000Z,,,,AmountDMBTR
payment:793,2024-06-20T00:45:00.000Z,,,,PaymentMethodZLSCH
payment:177,1970-01-01T00:00:00.000Z,D:Direct Debit,226150.0,,
payment:177,2022-09-22T21:16:00.000Z,,,,AmountDMBTR
payment:177,2022-09-22T21:16:00.000Z,,,,PaymentMethodZLSCH
payment:432,1970-01-01T00:00:00.000Z,C: Bank Collection,6300.0,,
payment:432,2023-07-08T00:42:00.000Z,,,,AmountDMBTR
payment:432,2023-07-08T00:42:00.000Z,,,,PaymentMethodZLSCH
payment:581,1970-01-01T00:00:00.000Z,C: Bank Collection,72400.0,,
payment:581,2023-12-03T13:51:00.000Z,,,,AmountDMBTR
payment:581,2023-12-03T13:51:00.000Z,,,,PaymentMethodZLSCH
payment:519,1970-01-01T00:00:00.000Z,C: Bank Collection,39000.0,,
payment:519,2023-09-22T21:29:00.000Z,,,,AmountDMBTR
payment:519,2023-09-22T21:29:00.000Z,,,,PaymentMethodZLSCH
payment:333,1970-01-01T00:00:00.000Z,C: Bank Collection,4550.0,,
payment:333,2023-03-25T01:00:00.000Z,,,,AmountDMBTR
payment:333,2023-03-25T01:00:00.000Z,,,,PaymentMethodZLSCH
payment:399,1970-01-01T00:00:00.000Z,D:Direct Debit,16500.0,,
payment:399,2023-06-01T01:01:00.000Z,,,,AmountDMBTR
payment:399,2023-06-01T01:01:00.000Z,,,,PaymentMethodZLSCH
payment:232,1970-01-01T00:00:00.000Z,D:Direct Debit,189750.0,,
payment:232,2022-11-24T19:28:00.000Z,,,,AmountDMBTR
payment:232,2022-11-24T19:28:00.000Z,,,,PaymentMethodZLSCH
payment:620,1970-01-01T00:00:00.000Z,D:Direct Debit,60000.0,,
payment:620,2024-01-02T12:41:00.000Z,,,,AmountDMBTR
payment:620,2024-01-02T12:41:00.000Z,,,,PaymentMethodZLSCH
payment:121,1970-01-01T00:00:00.000Z,D:Direct Debit,56300.0,,
payment:121,2022-08-11T22:35:00.000Z,,,,AmountDMBTR
payment:121,2022-08-11T22:35:00.000Z,,,,PaymentMethodZLSCH
payment:494,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,58700.0,,
payment:494,2023-09-04T18:32:00.000Z,,,,AmountDMBTR
payment:494,2023-09-04T18:32:00.000Z,,,,PaymentMethodZLSCH
payment:494,2023-09-05T18:27:00.000Z,,,,AmountDMBTR
payment:494,2023-09-05T18:27:00.000Z,,,,PaymentMethodZLSCH
payment:292,1970-01-01T00:00:00.000Z,C: Bank Collection,10500.0,,
payment:292,2023-02-25T03:29:00.000Z,,,,AmountDMBTR
payment:292,2023-02-25T03:29:00.000Z,,,,PaymentMethodZLSCH
payment:839,1970-01-01T00:00:00.000Z,D:Direct Debit,5850.0,,
payment:839,2024-07-26T14:35:00.000Z,,,,AmountDMBTR
payment:839,2024-07-26T14:35:00.000Z,,,,PaymentMethodZLSCH
payment:168,1970-01-01T00:00:00.000Z,C: Bank Collection,15300.0,,
payment:168,2022-09-24T21:01:00.000Z,,,,AmountDMBTR
payment:168,2022-09-24T21:01:00.000Z,,,,PaymentMethodZLSCH
payment:628,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,33500.0,,
payment:628,2024-01-06T17:23:00.000Z,,,,AmountDMBTR
payment:628,2024-01-06T17:23:00.000Z,,,,PaymentMethodZLSCH
payment:628,2024-01-08T11:13:00.000Z,,,,AmountDMBTR
payment:628,2024-01-08T11:13:00.000Z,,,,PaymentMethodZLSCH
payment:920,1970-01-01T00:00:00.000Z,C: Bank Collection,60450.0,,
payment:920,2024-10-14T19:50:00.000Z,,,,AmountDMBTR
payment:920,2024-10-14T19:50:00.000Z,,,,PaymentMethodZLSCH
payment:488,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,87750.0,,
payment:488,2023-09-03T03:04:00.000Z,,,,AmountDMBTR
payment:488,2023-09-03T03:04:00.000Z,,,,PaymentMethodZLSCH
payment:681,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,8550.0,,
payment:681,2024-03-01T19:21:00.000Z,,,,AmountDMBTR
payment:681,2024-03-01T19:21:00.000Z,,,,PaymentMethodZLSCH
payment:85,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,34500.0,,
payment:85,2022-07-13T09:24:00.000Z,,,,AmountDMBTR
payment:85,2022-07-13T09:24:00.000Z,,,,PaymentMethodZLSCH
payment:249,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,650.0,,
payment:249,2022-12-23T16:17:00.000Z,,,,AmountDMBTR
payment:249,2022-12-23T16:17:00.000Z,,,,PaymentMethodZLSCH
payment:591,1970-01-01T00:00:00.000Z,C: Bank Collection,26600.0,,
payment:591,2023-12-07T21:34:00.000Z,,,,AmountDMBTR
payment:591,2023-12-07T21:34:00.000Z,,,,PaymentMethodZLSCH
payment:591,2023-12-09T08:14:00.000Z,,,,AmountDMBTR
payment:591,2023-12-09T08:14:00.000Z,,,,PaymentMethodZLSCH
payment:591,2023-12-17T09:38:00.000Z,,,,AmountDMBTR
payment:591,2023-12-17T09:38:00.000Z,,,,PaymentMethodZLSCH
payment:286,1970-01-01T00:00:00.000Z,C: Bank Collection,49550.0,,
payment:286,2023-02-10T08:24:00.000Z,,,,AmountDMBTR
payment:286,2023-02-10T08:24:00.000Z,,,,PaymentMethodZLSCH
payment:796,1970-01-01T00:00:00.000Z,C: Bank Collection,51300.0,,
payment:796,2024-06-14T06:10:00.000Z,,,,AmountDMBTR
payment:796,2024-06-14T06:10:00.000Z,,,,PaymentMethodZLSCH
payment:375,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,16000.0,,
payment:375,2023-05-09T13:14:00.000Z,,,,AmountDMBTR
payment:375,2023-05-09T13:14:00.000Z,,,,PaymentMethodZLSCH
payment:395,1970-01-01T00:00:00.000Z,C: Bank Collection,36750.0,,
payment:395,2023-05-30T09:34:00.000Z,,,,AmountDMBTR
payment:395,2023-05-30T09:34:00.000Z,,,,PaymentMethodZLSCH
payment:455,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,8800.0,,
payment:455,2023-07-29T10:31:00.000Z,,,,AmountDMBTR
payment:455,2023-07-29T10:31:00.000Z,,,,PaymentMethodZLSCH
payment:652,1970-01-01T00:00:00.000Z,C: Bank Collection,144000.0,,
payment:652,2024-02-03T09:47:00.000Z,,,,AmountDMBTR
payment:652,2024-02-03T09:47:00.000Z,,,,PaymentMethodZLSCH
payment:207,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,4800.0,,
payment:207,2022-10-14T03:07:00.000Z,,,,AmountDMBTR
payment:207,2022-10-14T03:07:00.000Z,,,,PaymentMethodZLSCH
payment:207,2022-10-16T14:03:00.000Z,,,,AmountDMBTR
payment:207,2022-10-16T14:03:00.000Z,,,,PaymentMethodZLSCH
payment:207,2022-10-17T10:07:00.000Z,,,,AmountDMBTR
payment:207,2022-10-17T10:07:00.000Z,,,,PaymentMethodZLSCH
payment:207,2022-10-25T19:42:00.000Z,,,,AmountDMBTR
payment:207,2022-10-25T19:42:00.000Z,,,,PaymentMethodZLSCH
payment:207,2022-10-26T17:55:00.000Z,,,,AmountDMBTR
payment:207,2022-10-26T17:55:00.000Z,,,,PaymentMethodZLSCH
payment:566,1970-01-01T00:00:00.000Z,C: Bank Collection,33000.0,,
payment:566,2023-11-18T21:58:00.000Z,,,,AmountDMBTR
payment:566,2023-11-18T21:58:00.000Z,,,,PaymentMethodZLSCH
payment:730,1970-01-01T00:00:00.000Z,C: Bank Collection,33300.0,,
payment:730,2024-04-21T18:05:00.000Z,,,,AmountDMBTR
payment:730,2024-04-21T18:05:00.000Z,,,,PaymentMethodZLSCH
payment:89,1970-01-01T00:00:00.000Z,C: Bank Collection,173200.0,,
payment:89,2022-07-07T15:39:00.000Z,,,,AmountDMBTR
payment:89,2022-07-07T15:39:00.000Z,,,,PaymentMethodZLSCH
payment:89,2022-07-10T05:54:00.000Z,,,,AmountDMBTR
payment:89,2022-07-10T05:54:00.000Z,,,,PaymentMethodZLSCH
payment:802,1970-01-01T00:00:00.000Z,D:Direct Debit,28350.0,,
payment:802,2024-06-27T12:53:00.000Z,,,,AmountDMBTR
payment:802,2024-06-27T12:53:00.000Z,,,,PaymentMethodZLSCH
payment:293,1970-01-01T00:00:00.000Z,C: Bank Collection,61500.0,,
payment:293,2023-02-28T09:36:00.000Z,,,,AmountDMBTR
payment:293,2023-02-28T09:36:00.000Z,,,,PaymentMethodZLSCH
payment:777,1970-01-01T00:00:00.000Z,C: Bank Collection,115000.0,,
payment:777,2024-05-27T18:51:00.000Z,,,,AmountDMBTR
payment:777,2024-05-27T18:51:00.000Z,,,,PaymentMethodZLSCH
payment:777,2024-06-01T09:50:00.000Z,,,,AmountDMBTR
payment:777,2024-06-01T09:50:00.000Z,,,,PaymentMethodZLSCH
payment:826,1970-01-01T00:00:00.000Z,D:Direct Debit,213600.0,,
payment:826,2024-07-17T23:54:00.000Z,,,,AmountDMBTR
payment:826,2024-07-17T23:54:00.000Z,,,,PaymentMethodZLSCH
payment:580,1970-01-01T00:00:00.000Z,C: Bank Collection,30600.0,,
payment:580,2023-11-28T09:19:00.000Z,,,,AmountDMBTR
payment:580,2023-11-28T09:19:00.000Z,,,,PaymentMethodZLSCH
payment:563,1970-01-01T00:00:00.000Z,C: Bank Collection,181650.0,,
payment:563,2023-11-16T05:14:00.000Z,,,,AmountDMBTR
payment:563,2023-11-16T05:14:00.000Z,,,,PaymentMethodZLSCH
payment:82,1970-01-01T00:00:00.000Z,D:Direct Debit,164700.0,,
payment:82,2022-07-05T06:51:00.000Z,,,,AmountDMBTR
payment:82,2022-07-05T06:51:00.000Z,,,,PaymentMethodZLSCH
payment:82,2022-07-08T18:47:00.000Z,,,,AmountDMBTR
payment:82,2022-07-08T18:47:00.000Z,,,,PaymentMethodZLSCH
payment:265,1970-01-01T00:00:00.000Z,C: Bank Collection,248350.0,,
payment:265,2023-01-13T19:13:00.000Z,,,,AmountDMBTR
payment:265,2023-01-13T19:13:00.000Z,,,,PaymentMethodZLSCH
payment:651,1970-01-01T00:00:00.000Z,C: Bank Collection,27200.0,,
payment:651,2024-01-30T12:14:00.000Z,,,,AmountDMBTR
payment:651,2024-01-30T12:14:00.000Z,,,,PaymentMethodZLSCH
payment:253,1970-01-01T00:00:00.000Z,D:Direct Debit,75600.0,,
payment:253,2022-12-31T13:40:00.000Z,,,,AmountDMBTR
payment:253,2022-12-31T13:40:00.000Z,,,,PaymentMethodZLSCH
payment:253,2023-01-08T10:30:00.000Z,,,,AmountDMBTR
payment:253,2023-01-08T10:30:00.000Z,,,,PaymentMethodZLSCH
payment:253,2023-01-14T07:47:00.000Z,,,,AmountDMBTR
payment:253,2023-01-14T07:47:00.000Z,,,,PaymentMethodZLSCH
payment:302,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,25850.0,,
payment:302,2023-03-06T05:16:00.000Z,,,,AmountDMBTR
payment:302,2023-03-06T05:16:00.000Z,,,,PaymentMethodZLSCH
payment:508,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,126750.0,,
payment:508,2023-09-20T19:16:00.000Z,,,,AmountDMBTR
payment:508,2023-09-20T19:16:00.000Z,,,,PaymentMethodZLSCH
payment:508,2023-09-21T16:14:00.000Z,,,,AmountDMBTR
payment:508,2023-09-21T16:14:00.000Z,,,,PaymentMethodZLSCH
payment:460,1970-01-01T00:00:00.000Z,C: Bank Collection,47500.0,,
payment:460,2023-08-02T02:16:00.000Z,,,,AmountDMBTR
payment:460,2023-08-02T02:16:00.000Z,,,,PaymentMethodZLSCH
payment:84,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,82400.0,,
payment:84,2022-07-04T13:33:00.000Z,,,,AmountDMBTR
payment:84,2022-07-04T13:33:00.000Z,,,,PaymentMethodZLSCH
payment:848,1970-01-01T00:00:00.000Z,D:Direct Debit,62650.0,,
payment:848,2024-07-30T10:36:00.000Z,,,,AmountDMBTR
payment:848,2024-07-30T10:36:00.000Z,,,,PaymentMethodZLSCH
payment:182,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,38400.0,,
payment:182,2022-09-25T00:12:00.000Z,,,,AmountDMBTR
payment:182,2022-09-25T00:12:00.000Z,,,,PaymentMethodZLSCH
payment:334,1970-01-01T00:00:00.000Z,C: Bank Collection,5500.0,,
payment:334,2023-03-23T21:55:00.000Z,,,,AmountDMBTR
payment:334,2023-03-23T21:55:00.000Z,,,,PaymentMethodZLSCH
payment:570,1970-01-01T00:00:00.000Z,C: Bank Collection,33600.0,,
payment:570,2023-11-26T07:05:00.000Z,,,,AmountDMBTR
payment:570,2023-11-26T07:05:00.000Z,,,,PaymentMethodZLSCH
payment:861,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,200.0,,
payment:861,2024-08-27T22:21:00.000Z,,,,AmountDMBTR
payment:861,2024-08-27T22:21:00.000Z,,,,PaymentMethodZLSCH
payment:716,1970-01-01T00:00:00.000Z,C: Bank Collection,89100.0,,
payment:716,2024-04-03T08:03:00.000Z,,,,AmountDMBTR
payment:716,2024-04-03T08:03:00.000Z,,,,PaymentMethodZLSCH
payment:251,1970-01-01T00:00:00.000Z,D:Direct Debit,7500.0,,
payment:251,2022-12-28T22:09:00.000Z,,,,AmountDMBTR
payment:251,2022-12-28T22:09:00.000Z,,,,PaymentMethodZLSCH
payment:526,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,15000.0,,
payment:526,2023-10-01T06:48:00.000Z,,,,AmountDMBTR
payment:526,2023-10-01T06:48:00.000Z,,,,PaymentMethodZLSCH
payment:526,2023-10-09T15:41:00.000Z,,,,AmountDMBTR
payment:526,2023-10-09T15:41:00.000Z,,,,PaymentMethodZLSCH
payment:697,1970-01-01T00:00:00.000Z,D:Direct Debit,19600.0,,
payment:697,2024-03-13T04:49:00.000Z,,,,AmountDMBTR
payment:697,2024-03-13T04:49:00.000Z,,,,PaymentMethodZLSCH
payment:697,2024-03-14T04:39:00.000Z,,,,AmountDMBTR
payment:697,2024-03-14T04:39:00.000Z,,,,PaymentMethodZLSCH
payment:254,1970-01-01T00:00:00.000Z,D:Direct Debit,72200.0,,
payment:254,2022-12-30T16:07:00.000Z,,,,AmountDMBTR
payment:254,2022-12-30T16:07:00.000Z,,,,PaymentMethodZLSCH
payment:181,1970-01-01T00:00:00.000Z,C: Bank Collection,19600.0,,
payment:181,2022-09-23T15:47:00.000Z,,,,AmountDMBTR
payment:181,2022-09-23T15:47:00.000Z,,,,PaymentMethodZLSCH
payment:607,1970-01-01T00:00:00.000Z,D:Direct Debit,29100.0,,
payment:607,2023-12-21T03:04:00.000Z,,,,AmountDMBTR
payment:607,2023-12-21T03:04:00.000Z,,,,PaymentMethodZLSCH
payment:450,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,47500.0,,
payment:450,2023-07-25T08:59:00.000Z,,,,AmountDMBTR
payment:450,2023-07-25T08:59:00.000Z,,,,PaymentMethodZLSCH
payment:803,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,10000.0,,
payment:803,2024-06-25T00:24:00.000Z,,,,AmountDMBTR
payment:803,2024-06-25T00:24:00.000Z,,,,PaymentMethodZLSCH
payment:505,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,87150.0,,
payment:505,2023-09-17T01:51:00.000Z,,,,AmountDMBTR
payment:505,2023-09-17T01:51:00.000Z,,,,PaymentMethodZLSCH
payment:505,2023-09-22T16:42:00.000Z,,,,AmountDMBTR
payment:505,2023-09-22T16:42:00.000Z,,,,PaymentMethodZLSCH
payment:514,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,39600.0,,
payment:514,2023-09-21T18:17:00.000Z,,,,AmountDMBTR
payment:514,2023-09-21T18:17:00.000Z,,,,PaymentMethodZLSCH
payment:204,1970-01-01T00:00:00.000Z,D:Direct Debit,118150.0,,
payment:204,2022-10-14T23:17:00.000Z,,,,AmountDMBTR
payment:204,2022-10-14T23:17:00.000Z,,,,PaymentMethodZLSCH
payment:615,1970-01-01T00:00:00.000Z,D:Direct Debit,28200.0,,
payment:615,2024-01-05T05:37:00.000Z,,,,AmountDMBTR
payment:615,2024-01-05T05:37:00.000Z,,,,PaymentMethodZLSCH
payment:331,1970-01-01T00:00:00.000Z,C: Bank Collection,32150.0,,
payment:331,2023-03-21T08:22:00.000Z,,,,AmountDMBTR
payment:331,2023-03-21T08:22:00.000Z,,,,PaymentMethodZLSCH
payment:512,1970-01-01T00:00:00.000Z,D:Direct Debit,14600.0,,
payment:512,2023-09-19T07:56:00.000Z,,,,AmountDMBTR
payment:512,2023-09-19T07:56:00.000Z,,,,PaymentMethodZLSCH
payment:512,2023-09-23T00:04:00.000Z,,,,AmountDMBTR
payment:512,2023-09-23T00:04:00.000Z,,,,PaymentMethodZLSCH
payment:765,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,72500.0,,
payment:765,2024-05-17T20:34:00.000Z,,,,AmountDMBTR
payment:765,2024-05-17T20:34:00.000Z,,,,PaymentMethodZLSCH
payment:612,1970-01-01T00:00:00.000Z,D:Direct Debit,22500.0,,
payment:612,2024-01-12T19:12:00.000Z,,,,AmountDMBTR
payment:612,2024-01-12T19:12:00.000Z,,,,PaymentMethodZLSCH
payment:612,2024-01-16T06:32:00.000Z,,,,AmountDMBTR
payment:612,2024-01-16T06:32:00.000Z,,,,PaymentMethodZLSCH
payment:255,1970-01-01T00:00:00.000Z,D:Direct Debit,94900.0,,
payment:255,2023-01-01T04:27:00.000Z,,,,AmountDMBTR
payment:255,2023-01-01T04:27:00.000Z,,,,PaymentMethodZLSCH
payment:255,2023-01-07T03:38:00.000Z,,,,AmountDMBTR
payment:255,2023-01-07T03:38:00.000Z,,,,PaymentMethodZLSCH
payment:129,1970-01-01T00:00:00.000Z,C: Bank Collection,19600.0,,
payment:129,2022-08-22T09:06:00.000Z,,,,AmountDMBTR
payment:129,2022-08-22T09:06:00.000Z,,,,PaymentMethodZLSCH
payment:727,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,87500.0,,
payment:727,2024-04-16T11:49:00.000Z,,,,AmountDMBTR
payment:727,2024-04-16T11:49:00.000Z,,,,PaymentMethodZLSCH
payment:727,2024-04-16T12:17:00.000Z,,,,AmountDMBTR
payment:727,2024-04-16T12:17:00.000Z,,,,PaymentMethodZLSCH
payment:573,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,14400.0,,
payment:573,2023-11-30T19:29:00.000Z,,,,AmountDMBTR
payment:573,2023-11-30T19:29:00.000Z,,,,PaymentMethodZLSCH
payment:456,1970-01-01T00:00:00.000Z,A: Bank TransferB: Check,102550.0,,
payment:456,2023-07-31T13:30:00.000Z,,,,AmountDMBTR
payment:456,2023-07-31T13:30:00.000Z,,,,PaymentMethodZLSCH
payment:829,1970-01-01T00:00:00.000Z,D:Direct Debit,45250.0,,
payment:829,2024-07-16T14:22:00.000Z,,,,AmountDMBTR
