ocel_event_id,ocel_object_id,ocel_qualifier
event:10757,material:871,material
event:10757,purchase_requisition:354:pr_trigger_354,purchase_requisition
event:10759,material:878,material
event:10759,purchase_requisition:356:pr_trigger_356,purchase_requisition
event:10840,purchase_requisition:357:pr_trigger_357,purchase_requisition
event:10840,material:881,material
event:10840,material:879,material
event:10840,material:880,material
event:11216,material:916,material
event:11216,material:913,material
event:11216,material:914,material
event:11216,material:915,material
event:11216,purchase_requisition:370:pr_trigger_370,purchase_requisition
event:11621,purchase_requisition:377:pr_trigger_377,purchase_requisition
event:11621,material:930,material
event:11621,material:931,material
event:11727,material:947,material
event:11727,purchase_requisition:385:pr_trigger_385,purchase_requisition
event:11737,material:937,material
event:11737,material:939,material
event:11737,material:938,material
event:11737,purchase_requisition:381:pr_trigger_381,purchase_requisition
event:11756,material:944,material
event:11756,material:945,material
event:11756,purchase_requisition:383:pr_trigger_383,purchase_requisition
event:11880,purchase_requisition:390:pr_trigger_390,purchase_requisition
event:11880,material:963,material
event:11880,material:962,material
event:11995,material:971,material
event:11995,material:972,material
event:11995,purchase_requisition:394:pr_trigger_394,purchase_requisition
event:12091,material:978,material
event:12091,material:977,material
event:12091,purchase_requisition:397:pr_trigger_397,purchase_requisition
event:12196,material:987,material
event:12196,material:988,material
event:12196,material:989,material
event:12196,purchase_requisition:402:pr_trigger_402,purchase_requisition
event:12311,material:991,material
event:12311,material:992,material
event:12311,material:990,material
event:12311,purchase_requisition:403:pr_trigger_403,purchase_requisition
event:12449,purchase_requisition:410:pr_trigger_410,purchase_requisition
event:12449,material:1014,material
event:12449,material:1015,material
event:12466,purchase_requisition:411:pr_trigger_411,purchase_requisition
event:12466,material:1016,material
event:12684,material:1034,material
event:12684,material:1032,material
event:12684,material:1033,material
event:12684,purchase_requisition:418:pr_trigger_418,purchase_requisition
event:12715,material:1035,material
event:12715,material:1037,material
event:12715,material:1036,material
event:12715,purchase_requisition:419:pr_trigger_419,purchase_requisition
event:13173,purchase_requisition:431:pr_trigger_431,purchase_requisition
event:13173,material:1069,material
event:13173,material:1068,material
event:13521,purchase_requisition:444:pr_trigger_444,purchase_requisition
event:13521,material:1098,material
event:13802,material:1120,material
event:13802,material:1121,material
event:13802,purchase_requisition:453:pr_trigger_453,purchase_requisition
event:13866,purchase_requisition:455:pr_trigger_455,purchase_requisition
event:13866,material:1126,material
event:13866,material:1127,material
event:13866,material:1125,material
event:13866,material:1124,material
event:14088,material:1143,material
event:14088,material:1144,material
event:14088,material:1142,material
event:14088,purchase_requisition:463:pr_trigger_463,purchase_requisition
event:14433,material:1180,material
event:14433,purchase_requisition:481:pr_trigger_481,purchase_requisition
event:14465,purchase_requisition:479:pr_trigger_479,purchase_requisition
event:14465,material:1177,material
event:14465,material:1176,material
event:14465,material:1178,material
event:14948,purchase_requisition:495:pr_trigger_495,purchase_requisition
event:14948,material:1218,material
event:14948,material:1219,material
event:15154,material:1243,material
event:15154,material:1244,material
event:15154,material:1242,material
event:15154,material:1245,material
event:15154,purchase_requisition:504:pr_trigger_504,purchase_requisition
event:15440,material:1266,material
event:15440,purchase_requisition:512:pr_trigger_512,purchase_requisition
event:15746,material:1287,material
event:15746,material:1286,material
event:15746,purchase_requisition:520:pr_trigger_520,purchase_requisition
event:15799,purchase_requisition:525:pr_trigger_525,purchase_requisition
event:15799,material:1302,material
event:15799,material:1299,material
event:15799,material:1300,material
event:15799,material:1301,material
event:16620,material:1335,material
event:16620,material:1336,material
event:16620,purchase_requisition:538:pr_trigger_538,purchase_requisition
event:17227,material:1387,material
event:17227,material:1384,material
event:17227,material:1385,material
event:17227,material:1386,material
event:17227,purchase_requisition:556:pr_trigger_556,purchase_requisition
event:17451,purchase_requisition:564:pr_trigger_564,purchase_requisition
event:17451,material:1411,material
event:17881,purchase_requisition:577:pr_trigger_577,purchase_requisition
event:17881,material:1446,material
event:17881,material:1447,material
event:17881,material:1445,material
event:18016,material:1465,material
event:18016,material:1466,material
event:18016,purchase_requisition:585:pr_trigger_585,purchase_requisition
event:18369,material:1495,material
event:18369,material:1496,material
event:18369,purchase_requisition:599:pr_trigger_599,purchase_requisition
event:18527,purchase_requisition:606:pr_trigger_606,purchase_requisition
event:18527,material:1514,material
event:18527,material:1516,material
event:18527,material:1517,material
event:18527,material:1515,material
event:19123,material:1555,material
event:19123,material:1554,material
event:19123,material:1556,material
event:19123,purchase_requisition:620:pr_trigger_620,purchase_requisition
event:19155,purchase_requisition:621:pr_trigger_621,purchase_requisition
event:19155,material:1558,material
event:19155,material:1557,material
event:19155,material:1559,material
event:19407,purchase_requisition:628:pr_trigger_628,purchase_requisition
event:19407,material:1573,material
event:19603,material:1594,material
event:19603,purchase_requisition:637:pr_trigger_637,purchase_requisition
event:20382,material:1631,material
event:20382,purchase_requisition:651:pr_trigger_651,purchase_requisition
event:20444,material:1633,material
event:20444,material:1632,material
event:20444,material:1634,material
event:20444,material:1635,material
event:20444,purchase_requisition:652:pr_trigger_652,purchase_requisition
event:20632,material:1648,material
event:20632,material:1649,material
event:20632,purchase_requisition:658:pr_trigger_658,purchase_requisition
event:20681,material:1656,material
event:20681,material:1657,material
event:20681,material:1659,material
event:20681,material:1658,material
event:20681,purchase_requisition:662:pr_trigger_662,purchase_requisition
event:20683,purchase_requisition:663:pr_trigger_663,purchase_requisition
event:20683,material:1660,material
event:21042,material:1690,material
event:21042,material:1689,material
event:21042,material:1691,material
event:21042,material:1692,material
event:21042,purchase_requisition:676:pr_trigger_676,purchase_requisition
event:21076,material:1693,material
event:21076,material:1694,material
event:21076,material:1696,material
event:21076,material:1695,material
event:21076,purchase_requisition:677:pr_trigger_677,purchase_requisition
event:21303,purchase_requisition:682:pr_trigger_682,purchase_requisition
event:21303,material:1707,material
event:21779,purchase_requisition:702:pr_trigger_702,purchase_requisition
event:21779,material:1752,material
event:21779,material:1753,material
event:21955,material:1762,material
event:21955,material:1763,material
event:21955,material:1761,material
event:21955,purchase_requisition:706:pr_trigger_706,purchase_requisition
event:22506,material:1794,material
event:22506,material:1796,material
event:22506,material:1793,material
event:22506,material:1795,material
event:22506,purchase_requisition:718:pr_trigger_718,purchase_requisition
event:22539,material:1800,material
event:22539,material:1799,material
event:22539,material:1798,material
event:22539,purchase_requisition:720:pr_trigger_720,purchase_requisition
event:22605,material:1803,material
event:22605,material:1804,material
event:22605,material:1805,material
event:22605,material:1806,material
event:22605,purchase_requisition:722:pr_trigger_722,purchase_requisition
event:22673,material:1812,material
event:22673,purchase_requisition:725:pr_trigger_725,purchase_requisition
event:22991,purchase_requisition:735:pr_trigger_735,purchase_requisition
event:22991,material:1837,material
event:22991,material:1839,material
event:22991,material:1838,material
event:22991,material:1836,material
event:23632,purchase_requisition:764:pr_trigger_764,purchase_requisition
event:23632,material:1902,material
event:23632,material:1903,material
event:23662,material:1904,material
event:23662,purchase_requisition:765:pr_trigger_765,purchase_requisition
event:23747,material:1917,material
event:23747,material:1915,material
event:23747,material:1916,material
event:23747,purchase_requisition:770:pr_trigger_770,purchase_requisition
event:23866,material:1931,material
event:23866,material:1930,material
event:23866,purchase_requisition:776:pr_trigger_776,purchase_requisition
event:24156,material:1951,material
event:24156,material:1949,material
event:24156,material:1950,material
event:24156,purchase_requisition:786:pr_trigger_786,purchase_requisition
event:24379,material:1971,material
event:24379,material:1970,material
event:24379,material:1968,material
event:24379,material:1969,material
event:24379,purchase_requisition:792:pr_trigger_792,purchase_requisition
event:24598,material:1984,material
event:24598,material:1985,material
event:24598,material:1987,material
event:24598,material:1986,material
event:24598,purchase_requisition:798:pr_trigger_798,purchase_requisition
event:24626,purchase_requisition:800:pr_trigger_800,purchase_requisition
event:24626,material:1991,material
event:24626,material:1992,material
event:24626,material:1990,material
event:24740,material:1999,material
event:24740,material:1998,material
event:24740,material:2000,material
event:24740,purchase_requisition:803:pr_trigger_803,purchase_requisition
event:24832,material:2007,material
event:24832,material:2005,material
event:24832,material:2006,material
event:24832,purchase_requisition:806:pr_trigger_806,purchase_requisition
event:25444,purchase_requisition:819:pr_trigger_819,purchase_requisition
event:25444,material:2036,material
event:25973,purchase_requisition:835:pr_trigger_835,purchase_requisition
event:25973,material:2074,material
event:25973,material:2077,material
event:25973,material:2076,material
event:25973,material:2075,material
event:25989,purchase_requisition:843:pr_trigger_843,purchase_requisition
event:25989,material:2097,material
event:25989,material:2096,material
event:25989,material:2098,material
event:25989,material:2099,material
event:26019,material:2087,material
event:26019,material:2089,material
event:26019,material:2088,material
event:26019,purchase_requisition:840:pr_trigger_840,purchase_requisition
event:26375,material:2123,material
event:26375,material:2122,material
event:26375,purchase_requisition:852:pr_trigger_852,purchase_requisition
event:26628,material:2130,material
event:26628,material:2129,material
event:26628,material:2128,material
event:26628,purchase_requisition:855:pr_trigger_855,purchase_requisition
event:27159,material:2150,material
event:27159,purchase_requisition:864:pr_trigger_864,purchase_requisition
event:27493,purchase_requisition:880:pr_trigger_880,purchase_requisition
event:27493,material:2185,material
event:27493,material:2186,material
event:27493,material:2188,material
event:27493,material:2187,material
event:27495,material:2182,material
event:27495,material:2183,material
event:27495,purchase_requisition:878:pr_trigger_878,purchase_requisition
event:27588,material:2203,material
event:27588,material:2204,material
event:27588,material:2205,material
event:27588,purchase_requisition:887:pr_trigger_887,purchase_requisition
event:27831,material:2227,material
event:27831,purchase_requisition:899:pr_trigger_899,purchase_requisition
event:27835,material:2223,material
event:27835,material:2222,material
event:27835,material:2221,material
event:27835,purchase_requisition:897:pr_trigger_897,purchase_requisition
event:28169,purchase_requisition:906:pr_trigger_906,purchase_requisition
event:28169,material:2248,material
event:28284,purchase_requisition:911:pr_trigger_911,purchase_requisition
event:28284,material:2260,material
event:28292,material:2267,material
event:28292,purchase_requisition:914:pr_trigger_914,purchase_requisition
event:28350,material:2262,material
event:28350,material:2261,material
event:28350,purchase_requisition:912:pr_trigger_912,purchase_requisition
event:28836,material:2289,material
event:28836,material:2290,material
event:28836,purchase_requisition:924:pr_trigger_924,purchase_requisition
event:176,goods receipt:3,goods receipt
event:176,purchase_order:4,purchase_order
event:176,payment:0,payment
event:176,invoice receipt:3,invoice receipt
event:212,goods receipt:2,goods receipt
event:212,goods receipt:0,goods receipt
event:212,goods receipt:1,goods receipt
event:212,purchase_order:2,purchase_order
event:212,purchase_order:3,purchase_order
event:212,invoice receipt:2,invoice receipt
event:212,payment:2,payment
event:270,purchase_order:0,purchase_order
event:270,purchase_order:1,purchase_order
event:270,goods receipt:8,goods receipt
event:270,goods receipt:7,goods receipt
event:270,payment:3,payment
event:270,invoice receipt:6,invoice receipt
event:297,payment:1,payment
event:297,invoice receipt:4,invoice receipt
event:297,purchase_order:9,purchase_order
event:297,goods receipt:6,goods receipt
event:347,payment:5,payment
event:347,goods receipt:4,goods receipt
event:347,goods receipt:5,goods receipt
event:347,invoice receipt:8,invoice receipt
event:347,purchase_order:8,purchase_order
event:347,purchase_order:7,purchase_order
event:363,purchase_order:17,purchase_order
event:363,goods receipt:21,goods receipt
event:363,payment:6,payment
event:363,invoice receipt:13,invoice receipt
event:380,goods receipt:14,goods receipt
event:380,payment:4,payment
event:380,purchase_order:15,purchase_order
event:380,invoice receipt:12,invoice receipt
event:388,goods receipt:3,goods receipt
event:388,purchase_order:4,purchase_order
event:388,payment:0,payment
event:388,invoice receipt:3,invoice receipt
event:417,goods receipt:3,goods receipt
event:417,purchase_order:4,purchase_order
event:417,payment:0,payment
event:417,invoice receipt:3,invoice receipt
event:420,purchase_order:6,purchase_order
event:420,purchase_order:5,purchase_order
event:420,goods receipt:12,goods receipt
event:420,goods receipt:13,goods receipt
event:420,goods receipt:11,goods receipt
event:420,invoice receipt:11,invoice receipt
event:420,payment:7,payment
event:465,invoice receipt:14,invoice receipt
event:465,payment:9,payment
event:465,goods receipt:17,goods receipt
event:465,purchase_order:21,purchase_order
event:536,purchase_order:18,purchase_order
event:536,goods receipt:20,goods receipt
event:536,invoice receipt:15,invoice receipt
event:536,payment:8,payment
event:590,purchase_order:12,purchase_order
event:590,purchase_order:11,purchase_order
event:590,goods receipt:24,goods receipt
event:590,goods receipt:25,goods receipt
event:590,goods receipt:26,goods receipt
event:590,payment:12,payment
event:590,invoice receipt:22,invoice receipt
event:595,purchase_order:18,purchase_order
event:595,goods receipt:20,goods receipt
event:595,invoice receipt:15,invoice receipt
event:595,payment:8,payment
event:605,purchase_order:12,purchase_order
event:605,purchase_order:11,purchase_order
event:605,goods receipt:24,goods receipt
event:605,goods receipt:25,goods receipt
event:605,goods receipt:26,goods receipt
event:605,payment:12,payment
event:605,invoice receipt:22,invoice receipt
event:670,invoice receipt:14,invoice receipt
event:670,payment:9,payment
event:670,goods receipt:17,goods receipt
event:670,purchase_order:21,purchase_order
event:715,payment:15,payment
event:715,goods receipt:22,goods receipt
event:715,goods receipt:23,goods receipt
event:715,invoice receipt:24,invoice receipt
event:715,purchase_order:19,purchase_order
event:715,purchase_order:20,purchase_order
event:727,invoice receipt:14,invoice receipt
event:727,payment:9,payment
event:727,goods receipt:17,goods receipt
event:727,purchase_order:21,purchase_order
event:730,goods receipt:29,goods receipt
event:730,goods receipt:28,goods receipt
event:730,goods receipt:27,goods receipt
event:730,payment:13,payment
event:730,invoice receipt:27,invoice receipt
event:730,purchase_order:27,purchase_order
event:730,purchase_order:26,purchase_order
event:736,purchase_order:16,purchase_order
event:736,goods receipt:16,goods receipt
event:736,goods receipt:15,goods receipt
event:736,invoice receipt:19,invoice receipt
event:736,payment:11,payment
event:819,payment:10,payment
event:819,invoice receipt:17,invoice receipt
event:819,goods receipt:9,goods receipt
event:819,goods receipt:10,goods receipt
event:819,purchase_order:10,purchase_order
event:859,goods receipt:30,goods receipt
event:859,goods receipt:32,goods receipt
event:859,goods receipt:31,goods receipt
event:859,purchase_order:30,purchase_order
event:859,invoice receipt:30,invoice receipt
event:859,payment:14,payment
event:865,goods receipt:34,goods receipt
event:865,goods receipt:33,goods receipt
event:865,purchase_order:22,purchase_order
event:865,purchase_order:23,purchase_order
event:865,invoice receipt:39,invoice receipt
event:865,payment:16,payment
event:934,goods receipt:47,goods receipt
event:934,goods receipt:46,goods receipt
event:934,purchase_order:29,purchase_order
event:934,purchase_order:28,purchase_order
event:934,payment:22,payment
event:934,invoice receipt:46,invoice receipt
event:946,purchase_order:32,purchase_order
event:946,purchase_order:31,purchase_order
event:946,purchase_order:33,purchase_order
event:946,goods receipt:41,goods receipt
event:946,goods receipt:39,goods receipt
event:946,goods receipt:40,goods receipt
event:946,payment:20,payment
event:946,invoice receipt:42,invoice receipt
event:948,purchase_order:14,purchase_order
event:948,purchase_order:13,purchase_order
event:948,goods receipt:19,goods receipt
event:948,goods receipt:18,goods receipt
event:948,payment:17,payment
event:948,invoice receipt:32,invoice receipt
event:990,goods receipt:36,goods receipt
event:990,goods receipt:37,goods receipt
event:990,goods receipt:38,goods receipt
event:990,purchase_order:39,purchase_order
event:990,purchase_order:38,purchase_order
event:990,payment:19,payment
event:990,invoice receipt:35,invoice receipt
event:1002,goods receipt:48,goods receipt
event:1002,goods receipt:50,goods receipt
event:1002,goods receipt:49,goods receipt
event:1002,payment:24,payment
event:1002,purchase_order:35,purchase_order
event:1002,purchase_order:36,purchase_order
event:1002,purchase_order:34,purchase_order
event:1002,invoice receipt:49,invoice receipt
event:1006,invoice receipt:14,invoice receipt
event:1006,payment:9,payment
event:1006,goods receipt:17,goods receipt
event:1006,purchase_order:21,purchase_order
event:1008,purchase_order:25,purchase_order
event:1008,purchase_order:24,purchase_order
event:1008,goods receipt:43,goods receipt
event:1008,goods receipt:42,goods receipt
event:1008,invoice receipt:37,invoice receipt
event:1008,payment:21,payment
event:1012,purchase_order:40,purchase_order
event:1012,payment:23,payment
event:1012,invoice receipt:44,invoice receipt
event:1012,goods receipt:51,goods receipt
event:1092,invoice receipt:43,invoice receipt
event:1092,payment:18,payment
event:1092,purchase_order:37,purchase_order
event:1092,goods receipt:35,goods receipt
event:1149,goods receipt:53,goods receipt
event:1149,goods receipt:54,goods receipt
event:1149,purchase_order:49,purchase_order
event:1149,invoice receipt:62,invoice receipt
event:1149,payment:27,payment
event:1185,goods receipt:55,goods receipt
event:1185,purchase_order:59,purchase_order
event:1185,payment:30,payment
event:1185,invoice receipt:53,invoice receipt
event:1229,purchase_order:41,purchase_order
event:1229,purchase_order:42,purchase_order
event:1229,invoice receipt:60,invoice receipt
event:1229,goods receipt:57,goods receipt
event:1229,goods receipt:56,goods receipt
event:1229,goods receipt:58,goods receipt
event:1229,payment:28,payment
event:1241,goods receipt:71,goods receipt
event:1241,goods receipt:73,goods receipt
event:1241,goods receipt:72,goods receipt
event:1241,purchase_order:66,purchase_order
event:1241,purchase_order:65,purchase_order
event:1241,purchase_order:64,purchase_order
event:1241,payment:32,payment
event:1241,invoice receipt:67,invoice receipt
event:1246,purchase_order:61,purchase_order
event:1246,purchase_order:62,purchase_order
event:1246,goods receipt:64,goods receipt
event:1246,goods receipt:63,goods receipt
event:1246,invoice receipt:64,invoice receipt
event:1246,payment:29,payment
event:1263,payment:25,payment
event:1263,goods receipt:44,goods receipt
event:1263,goods receipt:45,goods receipt
event:1263,invoice receipt:51,invoice receipt
event:1263,purchase_order:44,purchase_order
event:1283,purchase_order:40,purchase_order
event:1283,payment:23,payment
event:1283,invoice receipt:44,invoice receipt
event:1283,goods receipt:51,goods receipt
event:1321,purchase_order:68,purchase_order
event:1321,goods receipt:74,goods receipt
event:1321,invoice receipt:73,invoice receipt
event:1321,payment:34,payment
event:1338,payment:35,payment
event:1338,goods receipt:77,goods receipt
event:1338,purchase_order:67,purchase_order
event:1338,invoice receipt:74,invoice receipt
event:1367,purchase_order:51,purchase_order
event:1367,invoice receipt:52,invoice receipt
event:1367,payment:26,payment
event:1367,goods receipt:52,goods receipt
event:1371,purchase_order:75,purchase_order
event:1371,invoice receipt:78,invoice receipt
event:1371,payment:38,payment
event:1371,goods receipt:79,goods receipt
event:1371,goods receipt:78,goods receipt
event:1381,goods receipt:75,goods receipt
event:1381,goods receipt:76,goods receipt
event:1381,payment:37,payment
event:1381,purchase_order:52,purchase_order
event:1381,invoice receipt:76,invoice receipt
event:1420,goods receipt:53,goods receipt
event:1420,goods receipt:54,goods receipt
event:1420,purchase_order:49,purchase_order
event:1420,invoice receipt:62,invoice receipt
event:1420,payment:27,payment
event:1429,purchase_order:41,purchase_order
event:1429,purchase_order:42,purchase_order
event:1429,invoice receipt:60,invoice receipt
event:1429,goods receipt:57,goods receipt
event:1429,goods receipt:56,goods receipt
event:1429,goods receipt:58,goods receipt
event:1429,payment:28,payment
event:1431,invoice receipt:57,invoice receipt
event:1431,purchase_order:45,purchase_order
event:1431,purchase_order:47,purchase_order
event:1431,purchase_order:46,purchase_order
event:1431,purchase_order:48,purchase_order
event:1431,payment:31,payment
event:1431,goods receipt:61,goods receipt
event:1431,goods receipt:62,goods receipt
event:1431,goods receipt:60,goods receipt
event:1431,goods receipt:59,goods receipt
event:1500,purchase_order:53,purchase_order
event:1500,purchase_order:54,purchase_order
event:1500,payment:39,payment
event:1500,goods receipt:82,goods receipt
event:1500,goods receipt:83,goods receipt
event:1500,invoice receipt:80,invoice receipt
event:1512,goods receipt:75,goods receipt
event:1512,goods receipt:76,goods receipt
event:1512,payment:37,payment
event:1512,purchase_order:52,purchase_order
event:1512,invoice receipt:76,invoice receipt
event:1523,purchase_order:41,purchase_order
event:1523,purchase_order:42,purchase_order
event:1523,invoice receipt:60,invoice receipt
event:1523,goods receipt:57,goods receipt
event:1523,goods receipt:56,goods receipt
event:1523,goods receipt:58,goods receipt
event:1523,payment:28,payment
event:1528,purchase_order:55,purchase_order
event:1528,purchase_order:56,purchase_order
event:1528,purchase_order:58,purchase_order
event:1528,purchase_order:57,purchase_order
event:1528,goods receipt:67,goods receipt
event:1528,goods receipt:66,goods receipt
event:1528,goods receipt:69,goods receipt
event:1528,goods receipt:68,goods receipt
event:1528,invoice receipt:72,invoice receipt
event:1528,payment:36,payment
event:1617,purchase_order:63,purchase_order
event:1617,payment:33,payment
event:1617,goods receipt:65,goods receipt
event:1617,invoice receipt:68,invoice receipt
event:1628,goods receipt:80,goods receipt
event:1628,purchase_order:71,purchase_order
event:1628,payment:42,payment
event:1628,invoice receipt:85,invoice receipt
event:1653,goods receipt:81,goods receipt
event:1653,purchase_order:43,purchase_order
event:1653,invoice receipt:82,invoice receipt
event:1653,payment:40,payment
event:1692,purchase_order:78,purchase_order
event:1692,purchase_order:79,purchase_order
event:1692,payment:44,payment
event:1692,goods receipt:93,goods receipt
event:1692,goods receipt:92,goods receipt
event:1692,invoice receipt:91,invoice receipt
event:1695,purchase_order:83,purchase_order
event:1695,goods receipt:97,goods receipt
event:1695,goods receipt:96,goods receipt
event:1695,invoice receipt:94,invoice receipt
event:1695,payment:47,payment
event:1698,purchase_order:50,purchase_order
event:1698,goods receipt:86,goods receipt
event:1698,invoice receipt:92,invoice receipt
event:1698,payment:45,payment
event:1732,invoice receipt:84,invoice receipt
event:1732,purchase_order:70,purchase_order
event:1732,purchase_order:69,purchase_order
event:1732,goods receipt:90,goods receipt
event:1732,goods receipt:91,goods receipt
event:1732,payment:43,payment
event:1764,invoice receipt:84,invoice receipt
event:1764,purchase_order:70,purchase_order
event:1764,purchase_order:69,purchase_order
event:1764,goods receipt:90,goods receipt
event:1764,goods receipt:91,goods receipt
event:1764,payment:43,payment
event:1769,purchase_order:84,purchase_order
event:1769,goods receipt:94,goods receipt
event:1769,invoice receipt:95,invoice receipt
event:1769,payment:50,payment
event:1773,purchase_order:82,purchase_order
event:1773,invoice receipt:97,invoice receipt
event:1773,goods receipt:95,goods receipt
event:1773,payment:49,payment
event:1775,invoice receipt:89,invoice receipt
event:1775,payment:48,payment
event:1775,purchase_order:77,purchase_order
event:1775,goods receipt:89,goods receipt
event:1775,goods receipt:88,goods receipt
event:1777,invoice receipt:81,invoice receipt
event:1777,goods receipt:87,goods receipt
event:1777,payment:41,payment
event:1777,purchase_order:74,purchase_order
event:1779,purchase_order:78,purchase_order
event:1779,purchase_order:79,purchase_order
event:1779,payment:44,payment
event:1779,goods receipt:93,goods receipt
event:1779,goods receipt:92,goods receipt
event:1779,invoice receipt:91,invoice receipt
event:1785,goods receipt:80,goods receipt
event:1785,purchase_order:71,purchase_order
event:1785,payment:42,payment
event:1785,invoice receipt:85,invoice receipt
event:1786,invoice receipt:96,invoice receipt
event:1786,goods receipt:70,goods receipt
event:1786,payment:52,payment
event:1786,purchase_order:60,purchase_order
event:1789,goods receipt:84,goods receipt
event:1789,goods receipt:85,goods receipt
event:1789,purchase_order:72,purchase_order
event:1789,purchase_order:73,purchase_order
event:1789,payment:46,payment
event:1789,invoice receipt:87,invoice receipt
event:1842,purchase_order:101,purchase_order
event:1842,goods receipt:108,goods receipt
event:1842,payment:57,payment
event:1842,invoice receipt:107,invoice receipt
event:1850,goods receipt:104,goods receipt
event:1850,invoice receipt:103,invoice receipt
event:1850,purchase_order:100,purchase_order
event:1850,payment:53,payment
event:1875,goods receipt:103,goods receipt
event:1875,goods receipt:102,goods receipt
event:1875,payment:51,payment
event:1875,invoice receipt:100,invoice receipt
event:1875,purchase_order:81,purchase_order
event:1875,purchase_order:80,purchase_order
event:1879,invoice receipt:81,invoice receipt
event:1879,goods receipt:87,goods receipt
event:1879,payment:41,payment
event:1879,purchase_order:74,purchase_order
event:1886,goods receipt:105,goods receipt
event:1886,goods receipt:106,goods receipt
event:1886,goods receipt:107,goods receipt
event:1886,purchase_order:104,purchase_order
event:1886,purchase_order:105,purchase_order
event:1886,purchase_order:103,purchase_order
event:1886,invoice receipt:106,invoice receipt
event:1886,payment:55,payment
event:1888,purchase_order:76,purchase_order
event:1888,payment:54,payment
event:1888,goods receipt:98,goods receipt
event:1888,invoice receipt:98,invoice receipt
event:1891,payment:58,payment
event:1891,invoice receipt:110,invoice receipt
event:1891,purchase_order:86,purchase_order
event:1891,purchase_order:85,purchase_order
event:1891,goods receipt:110,goods receipt
event:1891,goods receipt:109,goods receipt
event:1944,purchase_order:78,purchase_order
event:1944,purchase_order:79,purchase_order
event:1944,payment:44,payment
event:1944,goods receipt:93,goods receipt
event:1944,goods receipt:92,goods receipt
event:1944,invoice receipt:91,invoice receipt
event:1976,invoice receipt:118,invoice receipt
event:1976,payment:60,payment
event:1976,goods receipt:117,goods receipt
event:1976,purchase_order:113,purchase_order
event:1977,invoice receipt:89,invoice receipt
event:1977,payment:48,payment
event:1977,purchase_order:77,purchase_order
event:1977,goods receipt:89,goods receipt
event:1977,goods receipt:88,goods receipt
event:1986,goods receipt:105,goods receipt
event:1986,goods receipt:106,goods receipt
event:1986,goods receipt:107,goods receipt
event:1986,purchase_order:104,purchase_order
event:1986,purchase_order:105,purchase_order
event:1986,purchase_order:103,purchase_order
event:1986,invoice receipt:106,invoice receipt
event:1986,payment:55,payment
event:2000,goods receipt:111,goods receipt
event:2000,invoice receipt:111,invoice receipt
event:2000,payment:59,payment
event:2000,purchase_order:106,purchase_order
event:2033,purchase_order:88,purchase_order
event:2033,purchase_order:87,purchase_order
event:2033,goods receipt:100,goods receipt
event:2033,goods receipt:99,goods receipt
event:2033,invoice receipt:102,invoice receipt
event:2033,payment:56,payment
event:2035,goods receipt:114,goods receipt
event:2035,goods receipt:113,goods receipt
event:2035,payment:62,payment
event:2035,purchase_order:107,purchase_order
event:2035,purchase_order:108,purchase_order
event:2035,invoice receipt:120,invoice receipt
event:2039,goods receipt:123,goods receipt
event:2039,goods receipt:124,goods receipt
event:2039,goods receipt:122,goods receipt
event:2039,payment:63,payment
event:2039,purchase_order:91,purchase_order
event:2039,purchase_order:90,purchase_order
event:2039,purchase_order:92,purchase_order
event:2039,invoice receipt:123,invoice receipt
event:2041,goods receipt:115,goods receipt
event:2041,goods receipt:116,goods receipt
event:2041,payment:64,payment
event:2041,purchase_order:110,purchase_order
event:2041,purchase_order:109,purchase_order
event:2041,invoice receipt:113,invoice receipt
event:2068,goods receipt:112,goods receipt
event:2068,payment:66,payment
event:2068,purchase_order:102,purchase_order
event:2068,invoice receipt:124,invoice receipt
event:2092,purchase_order:78,purchase_order
event:2092,purchase_order:79,purchase_order
event:2092,payment:44,payment
event:2092,goods receipt:93,goods receipt
event:2092,goods receipt:92,goods receipt
event:2092,invoice receipt:91,invoice receipt
event:2096,purchase_order:97,purchase_order
event:2096,purchase_order:98,purchase_order
event:2096,purchase_order:99,purchase_order
event:2096,goods receipt:118,goods receipt
event:2096,goods receipt:120,goods receipt
event:2096,goods receipt:119,goods receipt
event:2096,goods receipt:121,goods receipt
event:2096,payment:65,payment
event:2096,invoice receipt:117,invoice receipt
event:2097,goods receipt:104,goods receipt
event:2097,invoice receipt:103,invoice receipt
event:2097,purchase_order:100,purchase_order
event:2097,payment:53,payment
event:2115,purchase_order:89,purchase_order
event:2115,payment:61,payment
event:2115,goods receipt:101,goods receipt
event:2115,invoice receipt:108,invoice receipt
event:2120,purchase_order:112,purchase_order
event:2120,invoice receipt:126,invoice receipt
event:2120,payment:68,payment
event:2120,goods receipt:125,goods receipt
event:2173,purchase_order:114,purchase_order
event:2173,payment:67,payment
event:2173,goods receipt:126,goods receipt
event:2173,invoice receipt:125,invoice receipt
event:2227,purchase_order:76,purchase_order
event:2227,payment:54,payment
event:2227,goods receipt:98,goods receipt
event:2227,invoice receipt:98,invoice receipt
event:2248,invoice receipt:128,invoice receipt
event:2248,goods receipt:129,goods receipt
event:2248,goods receipt:128,goods receipt
event:2248,payment:69,payment
event:2248,purchase_order:116,purchase_order
event:2248,purchase_order:115,purchase_order
event:2312,purchase_order:125,purchase_order
event:2312,payment:71,payment
event:2312,invoice receipt:131,invoice receipt
event:2312,goods receipt:132,goods receipt
event:2338,purchase_order:117,purchase_order
event:2338,payment:73,payment
