ocel_id,ocel_time,CreditAmountBSEGWRBTR,DebitAmountBSEGDMBTR,PaymentBlockRSEGZLSPR,new_value,ocel_changed_field
invoice receipt:1593,2024-05-17T04:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1593,2024-05-17T04:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1593,2024-05-17T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1593,2024-05-17T15:11:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1593,2024-05-17T15:11:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1593,2024-05-17T15:11:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1593,2024-05-20T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1700,1970-01-01T00:00:00.000Z,76650.0,76650.0,,,
invoice receipt:1700,2024-06-28T14:20:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1700,2024-06-28T14:20:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1700,2024-06-28T14:20:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1700,2024-06-28T14:30:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:482,1970-01-01T00:00:00.000Z,110700.0,110700.0,,,
invoice receipt:482,2022-12-05T17:43:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:482,2022-12-05T17:43:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:482,2022-12-05T17:43:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:482,2022-12-05T23:07:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:482,2022-12-05T23:07:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:482,2022-12-05T23:07:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:482,2022-12-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:482,2022-12-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1135,1970-01-01T00:00:00.000Z,20900.0,20900.0,,,
invoice receipt:1135,2023-10-16T10:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1135,2023-10-16T10:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1135,2023-10-16T10:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1135,2023-10-16T10:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1784,1970-01-01T00:00:00.000Z,9800.0,9800.0,,,
invoice receipt:1784,2024-08-02T08:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1784,2024-08-02T08:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1784,2024-08-02T08:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1784,2024-08-02T08:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,1970-01-01T00:00:00.000Z,23700.0,23700.0,,,
invoice receipt:639,2023-03-03T22:28:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:639,2023-03-03T22:28:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:639,2023-03-03T22:28:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,2023-03-04T16:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:639,2023-03-04T16:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:639,2023-03-04T16:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,2023-03-06T06:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:639,2023-03-06T06:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:639,2023-03-06T06:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,2023-03-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,2023-03-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:639,2023-03-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:934,1970-01-01T00:00:00.000Z,47500.0,47500.0,,,
invoice receipt:934,2023-07-25T00:57:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:934,2023-07-25T00:57:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:934,2023-07-25T00:57:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:934,2023-07-25T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1889,1970-01-01T00:00:00.000Z,85500.0,85500.0,,,
invoice receipt:1889,2024-10-02T03:12:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1889,2024-10-02T03:12:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1889,2024-10-02T03:12:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1889,2024-10-02T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1336,1970-01-01T00:00:00.000Z,4200.0,4200.0,,,
invoice receipt:1336,2024-01-11T08:32:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1336,2024-01-11T08:32:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1336,2024-01-11T08:32:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1336,2024-01-11T08:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1336,2024-01-12T12:38:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1336,2024-01-12T12:38:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1336,2024-01-12T12:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1336,2024-01-12T12:48:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:249,1970-01-01T00:00:00.000Z,56300.0,56300.0,,,
invoice receipt:249,2022-08-10T14:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:249,2022-08-10T14:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:249,2022-08-10T14:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:249,2022-08-10T14:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:249,2022-08-11T09:28:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:249,2022-08-11T09:28:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:249,2022-08-11T09:28:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:249,2022-08-11T09:38:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1851,1970-01-01T00:00:00.000Z,27000.0,27000.0,,,
invoice receipt:1851,2024-09-17T00:17:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1851,2024-09-17T00:17:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1851,2024-09-17T00:17:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1851,2024-09-17T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,1970-01-01T00:00:00.000Z,86800.0,86800.0,,,
invoice receipt:811,2023-05-24T14:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:811,2023-05-24T14:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:811,2023-05-24T14:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-24T15:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-24T16:54:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:811,2023-05-24T16:54:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:811,2023-05-24T16:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-24T17:33:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:811,2023-05-24T17:33:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:811,2023-05-24T17:33:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-24T19:40:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:811,2023-05-24T19:40:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:811,2023-05-24T19:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-25T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-25T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:811,2023-05-25T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:120,1970-01-01T00:00:00.000Z,65100.0,65100.0,,,
invoice receipt:120,2022-06-09T08:19:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:120,2022-06-09T08:19:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:120,2022-06-09T08:19:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:120,2022-06-09T08:29:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:120,2022-06-09T10:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:120,2022-06-09T10:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:120,2022-06-09T10:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:120,2022-06-09T10:20:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,1970-01-01T00:00:00.000Z,89600.0,89600.0,,,
invoice receipt:883,2023-06-29T08:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:883,2023-06-29T08:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:883,2023-06-29T08:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-29T08:11:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-29T21:09:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:883,2023-06-29T21:09:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:883,2023-06-29T21:09:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-30T00:23:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:883,2023-06-30T00:23:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:883,2023-06-30T00:23:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-06-30T18:34:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:883,2023-06-30T18:34:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:883,2023-06-30T18:34:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:883,2023-07-03T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:480,1970-01-01T00:00:00.000Z,55850.0,55850.0,,,
invoice receipt:480,2022-12-05T23:08:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:480,2022-12-05T23:08:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:480,2022-12-05T23:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:480,2022-12-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:480,2022-12-06T12:35:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:480,2022-12-06T12:35:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:480,2022-12-06T12:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:480,2022-12-06T12:45:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1197,1970-01-01T00:00:00.000Z,39900.0,39900.0,,,
invoice receipt:1197,2023-11-24T01:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1197,2023-11-24T01:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1197,2023-11-24T01:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1197,2023-11-24T03:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1197,2023-11-24T03:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1197,2023-11-24T03:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1197,2023-11-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1197,2023-11-24T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1862,1970-01-01T00:00:00.000Z,3300.0,3300.0,,,
invoice receipt:1862,2024-09-19T08:44:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1862,2024-09-19T08:44:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1862,2024-09-19T08:44:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1862,2024-09-19T08:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,1970-01-01T00:00:00.000Z,83700.0,83700.0,,,
invoice receipt:658,2023-03-10T14:58:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:658,2023-03-10T14:58:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:658,2023-03-10T14:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-10T15:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-10T16:49:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:658,2023-03-10T16:49:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:658,2023-03-10T16:49:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-11T05:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:658,2023-03-11T05:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:658,2023-03-11T05:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-11T07:54:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:658,2023-03-11T07:54:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:658,2023-03-11T07:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:658,2023-03-13T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:517,1970-01-01T00:00:00.000Z,96300.0,96300.0,,,
invoice receipt:517,2023-01-02T09:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:517,2023-01-02T09:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:517,2023-01-02T09:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:517,2023-01-02T09:11:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:517,2023-01-02T21:42:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:517,2023-01-02T21:42:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:517,2023-01-02T21:42:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:517,2023-01-03T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,1970-01-01T00:00:00.000Z,152350.0,152350.0,,,
invoice receipt:594,2023-02-14T12:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:594,2023-02-14T12:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:594,2023-02-14T12:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,2023-02-14T12:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,2023-02-14T16:02:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:594,2023-02-14T16:02:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:594,2023-02-14T16:02:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,2023-02-15T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,2023-02-15T23:00:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:594,2023-02-15T23:00:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:594,2023-02-15T23:00:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:594,2023-02-16T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:823,1970-01-01T00:00:00.000Z,46200.0,46200.0,,,
invoice receipt:823,2023-05-29T18:08:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:823,2023-05-29T18:08:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:823,2023-05-29T18:08:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:823,2023-05-29T23:01:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:823,2023-05-29T23:01:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:823,2023-05-29T23:01:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:823,2023-05-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:823,2023-05-30T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:125,1970-01-01T00:00:00.000Z,84700.0,84700.0,,,
invoice receipt:125,2022-06-14T08:36:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:125,2022-06-14T08:36:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:125,2022-06-14T08:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:125,2022-06-14T08:46:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1529,1970-01-01T00:00:00.000Z,109900.0,109900.0,,,
invoice receipt:1529,2024-04-16T13:10:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1529,2024-04-16T13:10:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1529,2024-04-16T13:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1529,2024-04-16T13:20:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1529,2024-04-17T09:25:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1529,2024-04-17T09:25:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1529,2024-04-17T09:25:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1529,2024-04-17T09:35:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,1970-01-01T00:00:00.000Z,4000.0,4000.0,,,
invoice receipt:338,2022-09-16T09:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:338,2022-09-16T09:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:338,2022-09-16T09:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,2022-09-16T10:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,2022-09-16T19:14:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:338,2022-09-16T19:14:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:338,2022-09-16T19:14:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,2022-09-17T02:04:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:338,2022-09-17T02:04:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:338,2022-09-17T02:04:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,2022-09-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:338,2022-09-19T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,1970-01-01T00:00:00.000Z,146800.0,146800.0,,,
invoice receipt:364,2022-09-21T10:16:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:364,2022-09-21T10:16:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:364,2022-09-21T10:16:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,2022-09-21T10:26:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,2022-09-22T19:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:364,2022-09-22T19:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:364,2022-09-22T19:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,2022-09-23T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,2022-09-24T10:17:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:364,2022-09-24T10:17:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:364,2022-09-24T10:17:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:364,2022-09-26T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1570,1970-01-01T00:00:00.000Z,130200.0,130200.0,,,
invoice receipt:1570,2024-05-06T19:59:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1570,2024-05-06T19:59:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1570,2024-05-06T19:59:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1570,2024-05-07T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1570,2024-05-07T17:22:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1570,2024-05-07T17:22:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1570,2024-05-07T17:22:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1570,2024-05-08T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1167,1970-01-01T00:00:00.000Z,93450.0,93450.0,,,
invoice receipt:1167,2023-11-09T04:06:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1167,2023-11-09T04:06:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1167,2023-11-09T04:06:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1167,2023-11-09T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1167,2023-11-09T16:11:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1167,2023-11-09T16:11:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1167,2023-11-09T16:11:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1167,2023-11-10T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:630,1970-01-01T00:00:00.000Z,218000.0,218000.0,,,
invoice receipt:630,2023-02-28T18:36:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:630,2023-02-28T18:36:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:630,2023-02-28T18:36:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:630,2023-03-01T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:630,2023-03-02T17:54:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:630,2023-03-02T17:54:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:630,2023-03-02T17:54:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:630,2023-03-03T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:868,1970-01-01T00:00:00.000Z,83300.0,83300.0,,,
invoice receipt:868,2023-06-22T13:30:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:868,2023-06-22T13:30:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:868,2023-06-22T13:30:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:868,2023-06-22T13:40:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1448,1970-01-01T00:00:00.000Z,127200.0,127200.0,,,
invoice receipt:1448,2024-03-06T02:24:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1448,2024-03-06T02:24:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1448,2024-03-06T02:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1448,2024-03-06T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,1970-01-01T00:00:00.000Z,146250.0,146250.0,,,
invoice receipt:1884,2024-09-30T08:48:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1884,2024-09-30T08:48:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1884,2024-09-30T08:48:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-09-30T08:58:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-09-30T14:53:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1884,2024-09-30T14:53:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1884,2024-09-30T14:53:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-09-30T15:03:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-09-30T19:57:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1884,2024-09-30T19:57:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1884,2024-09-30T19:57:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-10-01T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-10-01T10:14:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1884,2024-10-01T10:14:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1884,2024-10-01T10:14:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1884,2024-10-01T10:24:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:744,1970-01-01T00:00:00.000Z,268650.0,268650.0,,,
invoice receipt:744,2023-04-13T09:11:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:744,2023-04-13T09:11:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:744,2023-04-13T09:11:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:744,2023-04-13T09:21:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:744,2023-04-14T04:39:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:744,2023-04-14T04:39:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:744,2023-04-14T04:39:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:744,2023-04-14T07:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1211,1970-01-01T00:00:00.000Z,49350.0,49350.0,,,
invoice receipt:1211,2023-11-29T02:51:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1211,2023-11-29T02:51:00.000Z,,,,,CreditAmountBSEGWRBTR
invoice receipt:1211,2023-11-29T02:51:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1211,2023-11-29T08:10:00.000Z,,,,,PaymentBlockRSEGZLSPR
invoice receipt:1872,1970-01-01T00:00:00.000Z,10500.0,10500.0,,,
invoice receipt:1872,2024-09-26T21:24:00.000Z,,,,,DebitAmountBSEGDMBTR
invoice receipt:1872,2024-09-26T21:24:00.000Z,,,,,CreditAmountBSEGWRBTR
