ocel_id,ocel_type
purchase_order:1548,purchase_order
purchase_order:436,purchase_order
purchase_order:1109,purchase_order
purchase_order:438,purchase_order
purchase_order:791,purchase_order
purchase_order:867,purchase_order
purchase_order:1399,purchase_order
purchase_order:1211,purchase_order
purchase_order:970,purchase_order
purchase_order:399,purchase_order
purchase_order:944,purchase_order
purchase_order:989,purchase_order
purchase_order:228,purchase_order
purchase_order:46,purchase_order
purchase_order:1426,purchase_order
purchase_order:636,purchase_order
purchase_order:785,purchase_order
purchase_order:1190,purchase_order
purchase_order:40,purchase_order
purchase_order:127,purchase_order
purchase_order:1380,purchase_order
purchase_order:939,purchase_order
purchase_order:617,purchase_order
purchase_order:321,purchase_order
purchase_order:874,purchase_order
purchase_order:1131,purchase_order
purchase_order:1039,purchase_order
purchase_order:1307,purchase_order
purchase_order:846,purchase_order
purchase_order:877,purchase_order
purchase_order:267,purchase_order
purchase_order:517,purchase_order
purchase_order:571,purchase_order
purchase_order:194,purchase_order
purchase_order:1579,purchase_order
purchase_order:670,purchase_order
purchase_order:1285,purchase_order
purchase_order:330,purchase_order
purchase_order:1129,purchase_order
purchase_order:248,purchase_order
purchase_order:75,purchase_order
purchase_order:587,purchase_order
purchase_order:603,purchase_order
purchase_order:594,purchase_order
purchase_order:167,purchase_order
purchase_order:1100,purchase_order
purchase_order:1232,purchase_order
purchase_order:1517,purchase_order
purchase_order:1362,purchase_order
purchase_order:1266,purchase_order
purchase_order:518,purchase_order
purchase_order:879,purchase_order
purchase_order:1180,purchase_order
purchase_order:1277,purchase_order
purchase_order:1098,purchase_order
purchase_order:1209,purchase_order
purchase_order:1387,purchase_order
purchase_order:212,purchase_order
purchase_order:318,purchase_order
purchase_order:1115,purchase_order
purchase_order:1357,purchase_order
purchase_order:582,purchase_order
purchase_order:987,purchase_order
purchase_order:435,purchase_order
purchase_order:948,purchase_order
purchase_order:1466,purchase_order
purchase_order:134,purchase_order
purchase_order:343,purchase_order
purchase_order:1033,purchase_order
purchase_order:759,purchase_order
purchase_order:304,purchase_order
purchase_order:950,purchase_order
purchase_order:1262,purchase_order
purchase_order:38,purchase_order
purchase_order:229,purchase_order
purchase_order:1256,purchase_order
purchase_order:750,purchase_order
purchase_order:1216,purchase_order
purchase_order:1252,purchase_order
purchase_order:1429,purchase_order
purchase_order:153,purchase_order
purchase_order:1433,purchase_order
purchase_order:547,purchase_order
purchase_order:1311,purchase_order
purchase_order:900,purchase_order
purchase_order:231,purchase_order
purchase_order:964,purchase_order
purchase_order:54,purchase_order
purchase_order:507,purchase_order
purchase_order:1208,purchase_order
purchase_order:34,purchase_order
purchase_order:1560,purchase_order
purchase_order:1038,purchase_order
purchase_order:1324,purchase_order
purchase_order:626,purchase_order
purchase_order:584,purchase_order
purchase_order:292,purchase_order
purchase_order:225,purchase_order
purchase_order:899,purchase_order
purchase_order:943,purchase_order
purchase_order:735,purchase_order
purchase_order:859,purchase_order
purchase_order:371,purchase_order
purchase_order:333,purchase_order
purchase_order:1557,purchase_order
purchase_order:1361,purchase_order
purchase_requisition:622:pr_trigger_622,purchase_requisition
purchase_requisition:727:pr_trigger_727,purchase_requisition
purchase_requisition:453:pr_trigger_453,purchase_requisition
purchase_requisition:30:pr_trigger_30,purchase_requisition
purchase_requisition:596:pr_trigger_596,purchase_requisition
purchase_requisition:546:pr_trigger_546,purchase_requisition
purchase_requisition:489:pr_trigger_489,purchase_requisition
purchase_requisition:429:pr_trigger_429,purchase_requisition
purchase_requisition:608:pr_trigger_608,purchase_requisition
purchase_requisition:593:pr_trigger_593,purchase_requisition
purchase_requisition:844:pr_trigger_844,purchase_requisition
purchase_requisition:786:pr_trigger_786,purchase_requisition
purchase_requisition:354:pr_trigger_354,purchase_requisition
purchase_requisition:654:pr_trigger_654,purchase_requisition
purchase_requisition:181:pr_trigger_181,purchase_requisition
purchase_requisition:65:pr_trigger_65,purchase_requisition
purchase_requisition:154:pr_trigger_154,purchase_requisition
purchase_requisition:462:pr_trigger_462,purchase_requisition
purchase_requisition:868:pr_trigger_868,purchase_requisition
purchase_requisition:556:pr_trigger_556,purchase_requisition
purchase_requisition:636:pr_trigger_636,purchase_requisition
purchase_requisition:829:pr_trigger_829,purchase_requisition
purchase_requisition:2:pr_trigger_2,purchase_requisition
purchase_requisition:511:pr_trigger_511,purchase_requisition
purchase_requisition:106:pr_trigger_106,purchase_requisition
purchase_requisition:352:pr_trigger_352,purchase_requisition
purchase_requisition:307:pr_trigger_307,purchase_requisition
purchase_requisition:87:pr_trigger_87,purchase_requisition
purchase_requisition:22:pr_trigger_22,purchase_requisition
purchase_requisition:449:pr_trigger_449,purchase_requisition
purchase_requisition:195:pr_trigger_195,purchase_requisition
purchase_requisition:33:pr_trigger_33,purchase_requisition
purchase_requisition:729:pr_trigger_729,purchase_requisition
purchase_requisition:165:pr_trigger_165,purchase_requisition
purchase_requisition:279:pr_trigger_279,purchase_requisition
purchase_requisition:599:pr_trigger_599,purchase_requisition
purchase_requisition:435:pr_trigger_435,purchase_requisition
purchase_requisition:208:pr_trigger_208,purchase_requisition
purchase_requisition:560:pr_trigger_560,purchase_requisition
purchase_requisition:487:pr_trigger_487,purchase_requisition
purchase_requisition:62:pr_trigger_62,purchase_requisition
purchase_requisition:202:pr_trigger_202,purchase_requisition
purchase_requisition:624:pr_trigger_624,purchase_requisition
purchase_requisition:94:pr_trigger_94,purchase_requisition
purchase_requisition:918:pr_trigger_918,purchase_requisition
purchase_requisition:387:pr_trigger_387,purchase_requisition
purchase_requisition:477:pr_trigger_477,purchase_requisition
purchase_requisition:838:pr_trigger_838,purchase_requisition
purchase_requisition:76:pr_trigger_76,purchase_requisition
purchase_requisition:280:pr_trigger_280,purchase_requisition
purchase_requisition:583:pr_trigger_583,purchase_requisition
purchase_requisition:351:pr_trigger_351,purchase_requisition
purchase_requisition:460:pr_trigger_460,purchase_requisition
purchase_requisition:74:pr_trigger_74,purchase_requisition
purchase_requisition:643:pr_trigger_643,purchase_requisition
purchase_requisition:894:pr_trigger_894,purchase_requisition
purchase_requisition:173:pr_trigger_173,purchase_requisition
purchase_requisition:35:pr_trigger_35,purchase_requisition
purchase_requisition:229:pr_trigger_229,purchase_requisition
purchase_requisition:190:pr_trigger_190,purchase_requisition
purchase_requisition:437:pr_trigger_437,purchase_requisition
purchase_requisition:538:pr_trigger_538,purchase_requisition
purchase_requisition:163:pr_trigger_163,purchase_requisition
purchase_requisition:803:pr_trigger_803,purchase_requisition
purchase_requisition:831:pr_trigger_831,purchase_requisition
purchase_requisition:811:pr_trigger_811,purchase_requisition
purchase_requisition:653:pr_trigger_653,purchase_requisition
purchase_requisition:457:pr_trigger_457,purchase_requisition
purchase_requisition:867:pr_trigger_867,purchase_requisition
purchase_requisition:182:pr_trigger_182,purchase_requisition
purchase_requisition:243:pr_trigger_243,purchase_requisition
purchase_requisition:657:pr_trigger_657,purchase_requisition
purchase_requisition:893:pr_trigger_893,purchase_requisition
purchase_requisition:506:pr_trigger_506,purchase_requisition
purchase_requisition:327:pr_trigger_327,purchase_requisition
purchase_requisition:616:pr_trigger_616,purchase_requisition
purchase_requisition:797:pr_trigger_797,purchase_requisition
purchase_requisition:743:pr_trigger_743,purchase_requisition
purchase_requisition:29:pr_trigger_29,purchase_requisition
purchase_requisition:153:pr_trigger_153,purchase_requisition
purchase_requisition:93:pr_trigger_93,purchase_requisition
purchase_requisition:909:pr_trigger_909,purchase_requisition
purchase_requisition:383:pr_trigger_383,purchase_requisition
purchase_requisition:851:pr_trigger_851,purchase_requisition
purchase_requisition:920:pr_trigger_920,purchase_requisition
purchase_requisition:634:pr_trigger_634,purchase_requisition
purchase_requisition:342:pr_trigger_342,purchase_requisition
purchase_requisition:26:pr_trigger_26,purchase_requisition
purchase_requisition:846:pr_trigger_846,purchase_requisition
purchase_requisition:414:pr_trigger_414,purchase_requisition
purchase_requisition:819:pr_trigger_819,purchase_requisition
purchase_requisition:372:pr_trigger_372,purchase_requisition
purchase_requisition:724:pr_trigger_724,purchase_requisition
purchase_requisition:549:pr_trigger_549,purchase_requisition
purchase_requisition:794:pr_trigger_794,purchase_requisition
purchase_requisition:635:pr_trigger_635,purchase_requisition
purchase_requisition:592:pr_trigger_592,purchase_requisition
purchase_requisition:673:pr_trigger_673,purchase_requisition
purchase_requisition:730:pr_trigger_730,purchase_requisition
purchase_requisition:733:pr_trigger_733,purchase_requisition
purchase_requisition:723:pr_trigger_723,purchase_requisition
purchase_requisition:145:pr_trigger_145,purchase_requisition
purchase_requisition:922:pr_trigger_922,purchase_requisition
purchase_requisition:247:pr_trigger_247,purchase_requisition
purchase_requisition:783:pr_trigger_783,purchase_requisition
purchase_requisition:832:pr_trigger_832,purchase_requisition
purchase_requisition:315:pr_trigger_315,purchase_requisition
purchase_requisition:903:pr_trigger_903,purchase_requisition
purchase_requisition:405:pr_trigger_405,purchase_requisition
purchase_requisition:19:pr_trigger_19,purchase_requisition
purchase_requisition:63:pr_trigger_63,purchase_requisition
purchase_requisition:77:pr_trigger_77,purchase_requisition
purchase_requisition:191:pr_trigger_191,purchase_requisition
purchase_requisition:9:pr_trigger_9,purchase_requisition
purchase_requisition:365:pr_trigger_365,purchase_requisition
purchase_requisition:366:pr_trigger_366,purchase_requisition
purchase_requisition:777:pr_trigger_777,purchase_requisition
purchase_requisition:172:pr_trigger_172,purchase_requisition
purchase_requisition:672:pr_trigger_672,purchase_requisition
purchase_requisition:459:pr_trigger_459,purchase_requisition
purchase_requisition:655:pr_trigger_655,purchase_requisition
purchase_requisition:761:pr_trigger_761,purchase_requisition
purchase_requisition:804:pr_trigger_804,purchase_requisition
purchase_requisition:373:pr_trigger_373,purchase_requisition
purchase_requisition:375:pr_trigger_375,purchase_requisition
purchase_requisition:235:pr_trigger_235,purchase_requisition
purchase_requisition:98:pr_trigger_98,purchase_requisition
purchase_requisition:198:pr_trigger_198,purchase_requisition
purchase_requisition:114:pr_trigger_114,purchase_requisition
purchase_requisition:486:pr_trigger_486,purchase_requisition
purchase_requisition:84:pr_trigger_84,purchase_requisition
purchase_requisition:762:pr_trigger_762,purchase_requisition
purchase_requisition:550:pr_trigger_550,purchase_requisition
purchase_requisition:303:pr_trigger_303,purchase_requisition
purchase_requisition:481:pr_trigger_481,purchase_requisition
purchase_requisition:332:pr_trigger_332,purchase_requisition
purchase_requisition:775:pr_trigger_775,purchase_requisition
purchase_requisition:745:pr_trigger_745,purchase_requisition
purchase_requisition:911:pr_trigger_911,purchase_requisition
purchase_requisition:842:pr_trigger_842,purchase_requisition
purchase_requisition:578:pr_trigger_578,purchase_requisition
purchase_requisition:610:pr_trigger_610,purchase_requisition
purchase_requisition:711:pr_trigger_711,purchase_requisition
purchase_requisition:444:pr_trigger_444,purchase_requisition
purchase_requisition:516:pr_trigger_516,purchase_requisition
purchase_requisition:718:pr_trigger_718,purchase_requisition
purchase_requisition:539:pr_trigger_539,purchase_requisition
purchase_requisition:428:pr_trigger_428,purchase_requisition
purchase_requisition:14:pr_trigger_14,purchase_requisition
purchase_requisition:417:pr_trigger_417,purchase_requisition
purchase_requisition:863:pr_trigger_863,purchase_requisition
purchase_requisition:697:pr_trigger_697,purchase_requisition
purchase_requisition:111:pr_trigger_111,purchase_requisition
purchase_requisition:744:pr_trigger_744,purchase_requisition
purchase_requisition:89:pr_trigger_89,purchase_requisition
purchase_requisition:876:pr_trigger_876,purchase_requisition
purchase_requisition:637:pr_trigger_637,purchase_requisition
purchase_requisition:147:pr_trigger_147,purchase_requisition
purchase_requisition:474:pr_trigger_474,purchase_requisition
purchase_requisition:722:pr_trigger_722,purchase_requisition
purchase_requisition:907:pr_trigger_907,purchase_requisition
purchase_requisition:120:pr_trigger_120,purchase_requisition
purchase_requisition:442:pr_trigger_442,purchase_requisition
purchase_requisition:331:pr_trigger_331,purchase_requisition
purchase_requisition:782:pr_trigger_782,purchase_requisition
purchase_requisition:339:pr_trigger_339,purchase_requisition
purchase_requisition:139:pr_trigger_139,purchase_requisition
purchase_requisition:754:pr_trigger_754,purchase_requisition
purchase_requisition:407:pr_trigger_407,purchase_requisition
purchase_requisition:627:pr_trigger_627,purchase_requisition
purchase_requisition:124:pr_trigger_124,purchase_requisition
purchase_requisition:914:pr_trigger_914,purchase_requisition
purchase_requisition:900:pr_trigger_900,purchase_requisition
purchase_requisition:656:pr_trigger_656,purchase_requisition
purchase_requisition:465:pr_trigger_465,purchase_requisition
purchase_requisition:528:pr_trigger_528,purchase_requisition
purchase_requisition:389:pr_trigger_389,purchase_requisition
purchase_requisition:709:pr_trigger_709,purchase_requisition
purchase_requisition:357:pr_trigger_357,purchase_requisition
purchase_requisition:227:pr_trigger_227,purchase_requisition
purchase_requisition:403:pr_trigger_403,purchase_requisition
purchase_requisition:81:pr_trigger_81,purchase_requisition
purchase_requisition:404:pr_trigger_404,purchase_requisition
purchase_requisition:806:pr_trigger_806,purchase_requisition
purchase_requisition:21:pr_trigger_21,purchase_requisition
purchase_requisition:926:pr_trigger_926,purchase_requisition
purchase_requisition:376:pr_trigger_376,purchase_requisition
purchase_requisition:860:pr_trigger_860,purchase_requisition
purchase_requisition:778:pr_trigger_778,purchase_requisition
purchase_requisition:586:pr_trigger_586,purchase_requisition
purchase_requisition:204:pr_trigger_204,purchase_requisition
purchase_requisition:879:pr_trigger_879,purchase_requisition
purchase_requisition:99:pr_trigger_99,purchase_requisition
purchase_requisition:169:pr_trigger_169,purchase_requisition
purchase_requisition:34:pr_trigger_34,purchase_requisition
purchase_requisition:215:pr_trigger_215,purchase_requisition
purchase_requisition:281:pr_trigger_281,purchase_requisition
purchase_requisition:302:pr_trigger_302,purchase_requisition
purchase_requisition:544:pr_trigger_544,purchase_requisition
purchase_requisition:665:pr_trigger_665,purchase_requisition
purchase_requisition:738:pr_trigger_738,purchase_requisition
purchase_requisition:899:pr_trigger_899,purchase_requisition
purchase_requisition:48:pr_trigger_48,purchase_requisition
purchase_requisition:825:pr_trigger_825,purchase_requisition
purchase_requisition:370:pr_trigger_370,purchase_requisition
purchase_requisition:541:pr_trigger_541,purchase_requisition
purchase_requisition:254:pr_trigger_254,purchase_requisition
purchase_requisition:561:pr_trigger_561,purchase_requisition
purchase_requisition:566:pr_trigger_566,purchase_requisition
purchase_requisition:69:pr_trigger_69,purchase_requisition
purchase_requisition:769:pr_trigger_769,purchase_requisition
purchase_requisition:525:pr_trigger_525,purchase_requisition
purchase_requisition:482:pr_trigger_482,purchase_requisition
purchase_requisition:875:pr_trigger_875,purchase_requisition
purchase_requisition:779:pr_trigger_779,purchase_requisition
purchase_requisition:179:pr_trigger_179,purchase_requisition
purchase_requisition:233:pr_trigger_233,purchase_requisition
purchase_requisition:104:pr_trigger_104,purchase_requisition
purchase_requisition:58:pr_trigger_58,purchase_requisition
purchase_requisition:301:pr_trigger_301,purchase_requisition
purchase_requisition:625:pr_trigger_625,purchase_requisition
purchase_requisition:400:pr_trigger_400,purchase_requisition
purchase_requisition:833:pr_trigger_833,purchase_requisition
purchase_requisition:219:pr_trigger_219,purchase_requisition
purchase_requisition:112:pr_trigger_112,purchase_requisition
purchase_requisition:598:pr_trigger_598,purchase_requisition
purchase_requisition:288:pr_trigger_288,purchase_requisition
purchase_requisition:693:pr_trigger_693,purchase_requisition
purchase_requisition:4:pr_trigger_4,purchase_requisition
purchase_requisition:117:pr_trigger_117,purchase_requisition
purchase_requisition:548:pr_trigger_548,purchase_requisition
purchase_requisition:125:pr_trigger_125,purchase_requisition
purchase_requisition:588:pr_trigger_588,purchase_requisition
purchase_requisition:300:pr_trigger_300,purchase_requisition
purchase_requisition:210:pr_trigger_210,purchase_requisition
purchase_requisition:594:pr_trigger_594,purchase_requisition
purchase_requisition:716:pr_trigger_716,purchase_requisition
purchase_requisition:253:pr_trigger_253,purchase_requisition
purchase_requisition:334:pr_trigger_334,purchase_requisition
purchase_requisition:520:pr_trigger_520,purchase_requisition
purchase_requisition:285:pr_trigger_285,purchase_requisition
purchase_requisition:187:pr_trigger_187,purchase_requisition
purchase_requisition:425:pr_trigger_425,purchase_requisition
purchase_requisition:138:pr_trigger_138,purchase_requisition
purchase_requisition:919:pr_trigger_919,purchase_requisition
purchase_requisition:287:pr_trigger_287,purchase_requisition
purchase_requisition:563:pr_trigger_563,purchase_requisition
purchase_requisition:330:pr_trigger_330,purchase_requisition
purchase_requisition:644:pr_trigger_644,purchase_requisition
purchase_requisition:205:pr_trigger_205,purchase_requisition
purchase_requisition:611:pr_trigger_611,purchase_requisition
purchase_requisition:813:pr_trigger_813,purchase_requisition
purchase_requisition:363:pr_trigger_363,purchase_requisition
purchase_requisition:382:pr_trigger_382,purchase_requisition
purchase_requisition:261:pr_trigger_261,purchase_requisition
purchase_requisition:880:pr_trigger_880,purchase_requisition
purchase_requisition:271:pr_trigger_271,purchase_requisition
purchase_requisition:884:pr_trigger_884,purchase_requisition
purchase_requisition:240:pr_trigger_240,purchase_requisition
purchase_requisition:518:pr_trigger_518,purchase_requisition
purchase_requisition:223:pr_trigger_223,purchase_requisition
purchase_requisition:577:pr_trigger_577,purchase_requisition
purchase_requisition:242:pr_trigger_242,purchase_requisition
purchase_requisition:704:pr_trigger_704,purchase_requisition
purchase_requisition:853:pr_trigger_853,purchase_requisition
purchase_requisition:142:pr_trigger_142,purchase_requisition
purchase_requisition:675:pr_trigger_675,purchase_requisition
purchase_requisition:322:pr_trigger_322,purchase_requisition
purchase_requisition:385:pr_trigger_385,purchase_requisition
purchase_requisition:53:pr_trigger_53,purchase_requisition
purchase_requisition:127:pr_trigger_127,purchase_requisition
purchase_requisition:535:pr_trigger_535,purchase_requisition
purchase_requisition:443:pr_trigger_443,purchase_requisition
purchase_requisition:757:pr_trigger_757,purchase_requisition
purchase_requisition:789:pr_trigger_789,purchase_requisition
purchase_requisition:12:pr_trigger_12,purchase_requisition
purchase_requisition:148:pr_trigger_148,purchase_requisition
purchase_requisition:71:pr_trigger_71,purchase_requisition
purchase_requisition:694:pr_trigger_694,purchase_requisition
purchase_requisition:466:pr_trigger_466,purchase_requisition
purchase_requisition:735:pr_trigger_735,purchase_requisition
purchase_requisition:101:pr_trigger_101,purchase_requisition
purchase_requisition:408:pr_trigger_408,purchase_requisition
purchase_requisition:194:pr_trigger_194,purchase_requisition
purchase_requisition:698:pr_trigger_698,purchase_requisition
purchase_requisition:839:pr_trigger_839,purchase_requisition
purchase_requisition:892:pr_trigger_892,purchase_requisition
purchase_requisition:747:pr_trigger_747,purchase_requisition
purchase_requisition:508:pr_trigger_508,purchase_requisition
purchase_requisition:413:pr_trigger_413,purchase_requisition
purchase_requisition:23:pr_trigger_23,purchase_requisition
purchase_requisition:470:pr_trigger_470,purchase_requisition
purchase_requisition:161:pr_trigger_161,purchase_requisition
purchase_requisition:573:pr_trigger_573,purchase_requisition
purchase_requisition:175:pr_trigger_175,purchase_requisition
purchase_requisition:162:pr_trigger_162,purchase_requisition
purchase_requisition:523:pr_trigger_523,purchase_requisition
purchase_requisition:641:pr_trigger_641,purchase_requisition
purchase_requisition:758:pr_trigger_758,purchase_requisition
purchase_requisition:158:pr_trigger_158,purchase_requisition
purchase_requisition:823:pr_trigger_823,purchase_requisition
purchase_requisition:388:pr_trigger_388,purchase_requisition
purchase_requisition:764:pr_trigger_764,purchase_requisition
purchase_requisition:412:pr_trigger_412,purchase_requisition
purchase_requisition:551:pr_trigger_551,purchase_requisition
purchase_requisition:676:pr_trigger_676,purchase_requisition
purchase_requisition:858:pr_trigger_858,purchase_requisition
purchase_requisition:239:pr_trigger_239,purchase_requisition
purchase_requisition:664:pr_trigger_664,purchase_requisition
purchase_requisition:748:pr_trigger_748,purchase_requisition
purchase_requisition:504:pr_trigger_504,purchase_requisition
purchase_requisition:472:pr_trigger_472,purchase_requisition
purchase_requisition:83:pr_trigger_83,purchase_requisition
purchase_requisition:565:pr_trigger_565,purchase_requisition
purchase_requisition:96:pr_trigger_96,purchase_requisition
purchase_requisition:78:pr_trigger_78,purchase_requisition
purchase_requisition:72:pr_trigger_72,purchase_requisition
purchase_requisition:171:pr_trigger_171,purchase_requisition
purchase_requisition:391:pr_trigger_391,purchase_requisition
purchase_requisition:345:pr_trigger_345,purchase_requisition
purchase_requisition:128:pr_trigger_128,purchase_requisition
purchase_requisition:835:pr_trigger_835,purchase_requisition
purchase_requisition:196:pr_trigger_196,purchase_requisition
purchase_requisition:648:pr_trigger_648,purchase_requisition
purchase_requisition:329:pr_trigger_329,purchase_requisition
purchase_requisition:597:pr_trigger_597,purchase_requisition
purchase_requisition:450:pr_trigger_450,purchase_requisition
purchase_requisition:209:pr_trigger_209,purchase_requisition
purchase_requisition:135:pr_trigger_135,purchase_requisition
purchase_requisition:840:pr_trigger_840,purchase_requisition
purchase_requisition:37:pr_trigger_37,purchase_requisition
purchase_requisition:602:pr_trigger_602,purchase_requisition
purchase_requisition:393:pr_trigger_393,purchase_requisition
purchase_requisition:736:pr_trigger_736,purchase_requisition
purchase_requisition:381:pr_trigger_381,purchase_requisition
purchase_requisition:46:pr_trigger_46,purchase_requisition
purchase_requisition:921:pr_trigger_921,purchase_requisition
purchase_requisition:100:pr_trigger_100,purchase_requisition
purchase_requisition:881:pr_trigger_881,purchase_requisition
purchase_requisition:259:pr_trigger_259,purchase_requisition
purchase_requisition:633:pr_trigger_633,purchase_requisition
purchase_requisition:872:pr_trigger_872,purchase_requisition
purchase_requisition:28:pr_trigger_28,purchase_requisition
purchase_requisition:422:pr_trigger_422,purchase_requisition
purchase_requisition:118:pr_trigger_118,purchase_requisition
purchase_requisition:8:pr_trigger_8,purchase_requisition
purchase_requisition:178:pr_trigger_178,purchase_requisition
purchase_requisition:146:pr_trigger_146,purchase_requisition
purchase_requisition:557:pr_trigger_557,purchase_requisition
purchase_requisition:293:pr_trigger_293,purchase_requisition
purchase_requisition:820:pr_trigger_820,purchase_requisition
purchase_requisition:714:pr_trigger_714,purchase_requisition
purchase_requisition:850:pr_trigger_850,purchase_requisition
purchase_requisition:140:pr_trigger_140,purchase_requisition
purchase_requisition:810:pr_trigger_810,purchase_requisition
purchase_requisition:562:pr_trigger_562,purchase_requisition
purchase_requisition:623:pr_trigger_623,purchase_requisition
purchase_requisition:530:pr_trigger_530,purchase_requisition
purchase_requisition:787:pr_trigger_787,purchase_requisition
purchase_requisition:67:pr_trigger_67,purchase_requisition
purchase_requisition:272:pr_trigger_272,purchase_requisition
purchase_requisition:59:pr_trigger_59,purchase_requisition
purchase_requisition:467:pr_trigger_467,purchase_requisition
purchase_requisition:371:pr_trigger_371,purchase_requisition
purchase_requisition:419:pr_trigger_419,purchase_requisition
purchase_requisition:755:pr_trigger_755,purchase_requisition
purchase_requisition:197:pr_trigger_197,purchase_requisition
purchase_requisition:109:pr_trigger_109,purchase_requisition
purchase_requisition:340:pr_trigger_340,purchase_requisition
purchase_requisition:406:pr_trigger_406,purchase_requisition
purchase_requisition:600:pr_trigger_600,purchase_requisition
purchase_requisition:70:pr_trigger_70,purchase_requisition
purchase_requisition:256:pr_trigger_256,purchase_requisition
purchase_requisition:499:pr_trigger_499,purchase_requisition
purchase_requisition:570:pr_trigger_570,purchase_requisition
purchase_requisition:618:pr_trigger_618,purchase_requisition
purchase_requisition:90:pr_trigger_90,purchase_requisition
purchase_requisition:558:pr_trigger_558,purchase_requisition
purchase_requisition:866:pr_trigger_866,purchase_requisition
purchase_requisition:262:pr_trigger_262,purchase_requisition
purchase_requisition:360:pr_trigger_360,purchase_requisition
purchase_requisition:696:pr_trigger_696,purchase_requisition
purchase_requisition:361:pr_trigger_361,purchase_requisition
purchase_requisition:659:pr_trigger_659,purchase_requisition
purchase_requisition:353:pr_trigger_353,purchase_requisition
purchase_requisition:674:pr_trigger_674,purchase_requisition
purchase_requisition:426:pr_trigger_426,purchase_requisition
purchase_requisition:766:pr_trigger_766,purchase_requisition
purchase_requisition:681:pr_trigger_681,purchase_requisition
purchase_requisition:211:pr_trigger_211,purchase_requisition
purchase_requisition:311:pr_trigger_311,purchase_requisition
purchase_requisition:252:pr_trigger_252,purchase_requisition
purchase_requisition:700:pr_trigger_700,purchase_requisition
purchase_requisition:121:pr_trigger_121,purchase_requisition
purchase_requisition:441:pr_trigger_441,purchase_requisition
purchase_requisition:790:pr_trigger_790,purchase_requisition
purchase_requisition:335:pr_trigger_335,purchase_requisition
purchase_requisition:276:pr_trigger_276,purchase_requisition
purchase_requisition:379:pr_trigger_379,purchase_requisition
purchase_requisition:420:pr_trigger_420,purchase_requisition
purchase_requisition:799:pr_trigger_799,purchase_requisition
purchase_requisition:246:pr_trigger_246,purchase_requisition
purchase_requisition:701:pr_trigger_701,purchase_requisition
purchase_requisition:670:pr_trigger_670,purchase_requisition
purchase_requisition:870:pr_trigger_870,purchase_requisition
purchase_requisition:488:pr_trigger_488,purchase_requisition
purchase_requisition:225:pr_trigger_225,purchase_requisition
purchase_requisition:278:pr_trigger_278,purchase_requisition
purchase_requisition:131:pr_trigger_131,purchase_requisition
purchase_requisition:485:pr_trigger_485,purchase_requisition
purchase_requisition:677:pr_trigger_677,purchase_requisition
purchase_requisition:193:pr_trigger_193,purchase_requisition
purchase_requisition:433:pr_trigger_433,purchase_requisition
purchase_requisition:589:pr_trigger_589,purchase_requisition
purchase_requisition:257:pr_trigger_257,purchase_requisition
purchase_requisition:772:pr_trigger_772,purchase_requisition
purchase_requisition:308:pr_trigger_308,purchase_requisition
purchase_requisition:628:pr_trigger_628,purchase_requisition
purchase_requisition:559:pr_trigger_559,purchase_requisition
purchase_requisition:537:pr_trigger_537,purchase_requisition
purchase_requisition:304:pr_trigger_304,purchase_requisition
purchase_requisition:13:pr_trigger_13,purchase_requisition
purchase_requisition:176:pr_trigger_176,purchase_requisition
purchase_requisition:263:pr_trigger_263,purchase_requisition
purchase_requisition:258:pr_trigger_258,purchase_requisition
purchase_requisition:916:pr_trigger_916,purchase_requisition
purchase_requisition:601:pr_trigger_601,purchase_requisition
purchase_requisition:869:pr_trigger_869,purchase_requisition
purchase_requisition:185:pr_trigger_185,purchase_requisition
purchase_requisition:915:pr_trigger_915,purchase_requisition
purchase_requisition:731:pr_trigger_731,purchase_requisition
purchase_requisition:341:pr_trigger_341,purchase_requisition
purchase_requisition:756:pr_trigger_756,purchase_requisition
purchase_requisition:186:pr_trigger_186,purchase_requisition
purchase_requisition:290:pr_trigger_290,purchase_requisition
purchase_requisition:721:pr_trigger_721,purchase_requisition
purchase_requisition:896:pr_trigger_896,purchase_requisition
purchase_requisition:500:pr_trigger_500,purchase_requisition
purchase_requisition:579:pr_trigger_579,purchase_requisition
purchase_requisition:184:pr_trigger_184,purchase_requisition
purchase_requisition:776:pr_trigger_776,purchase_requisition
purchase_requisition:328:pr_trigger_328,purchase_requisition
purchase_requisition:531:pr_trigger_531,purchase_requisition
purchase_requisition:206:pr_trigger_206,purchase_requisition
purchase_requisition:319:pr_trigger_319,purchase_requisition
purchase_requisition:54:pr_trigger_54,purchase_requisition
purchase_requisition:669:pr_trigger_669,purchase_requisition
purchase_requisition:827:pr_trigger_827,purchase_requisition
purchase_requisition:166:pr_trigger_166,purchase_requisition
purchase_requisition:695:pr_trigger_695,purchase_requisition
purchase_requisition:524:pr_trigger_524,purchase_requisition
purchase_requisition:568:pr_trigger_568,purchase_requisition
purchase_requisition:572:pr_trigger_572,purchase_requisition
purchase_requisition:889:pr_trigger_889,purchase_requisition
purchase_requisition:347:pr_trigger_347,purchase_requisition
purchase_requisition:739:pr_trigger_739,purchase_requisition
purchase_requisition:478:pr_trigger_478,purchase_requisition
purchase_requisition:768:pr_trigger_768,purchase_requisition
purchase_requisition:552:pr_trigger_552,purchase_requisition
purchase_requisition:110:pr_trigger_110,purchase_requisition
purchase_requisition:452:pr_trigger_452,purchase_requisition
